,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Þiðriks saga af Bern (medieval text)-Holm perg 4 fol,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,Barlaams ok Josaphats saga-Holm perg 6 fol,Strengleikar-DG 4–7,Hrafns saga Sveinbjarnarsonar-AM 557 4to,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Thómass saga erkibiskups-Holm perg 17 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,Konungs skuggsjá-AM 243 bα fol,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Dámusta saga-AM 557 4to,Óláfs saga ins helga (legendary version)-DG 8 II,Gregory’s Dialogues-AM 677 4to,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.7088500296744829,0.7355312239711727,0.7540763795276416,0.713844067067348,0.8748233764816032,0.8996785506547695,0.7783280843964381,0.6187755122457801,0.7079512837144869,0.8210215600109476,0.7047076301086835,0.9045742784006446,0.7927305567497275,0.8294303067859801,0.8144562887039817,0.799937450173997,0.7697845047917835,0.6506478081187534,0.7623738796248106,0.8177801038652788,0.8572281715322643,0.89033108687753,0.8780779120587268,0.8268809964389119,0.8879209173753803,0.9188727544166553,0.0,0.6074953070931055,0.9492291915271122,0.7287474337328179,0.85309032115037,0.8401915202575795,0.7765340264182973,0.6819873489293998,0.7408299720081153,0.971559429530948,0.7829775540673304,0.7991742908806537,0.8631224344144565,0.7648996772879763,0.6859682310659451,0.8184592939264419,0.6783445786307516,0.6733986292240028
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.42213268884313593,0.4597555556539975,0.567299282665612,0.5515111618725869,0.7530212292090642,0.7727401842107844,0.5478885245193309,0.383460754609278,0.4060743212819601,0.6118916287711249,0.401778429051979,0.7893027116186271,0.6170506611957305,0.610523707034529,0.6509499705514041,0.6425251717920206,0.5241501768120889,0.33537469079000193,0.6129999120383927,0.6447081893662969,0.7655185621673892,0.808184286357477,0.8176138831406927,0.7005799209803267,0.7766280091113444,0.7929677881473827,0.6074953070931055,0.0,0.8893401278676064,0.47664482866556923,0.731952121036604,0.6495527563586078,0.541973854761373,0.5113223955206372,0.4123145350430776,0.9195124256563464,0.639376417843128,0.5819928549932847,0.7107207529809547,0.5356810149289057,0.4564629525404045,0.6257424305162882,0.48477588286312345,0.45699306933455863
De xii abusivis saeculi-AM 677 4to,0.9067984181950168,0.8873963145157263,0.8874700484818171,0.9054095755893994,0.7355751826768626,0.7391153772108926,0.9076101372869961,0.895930390597609,0.895632782315894,0.9272047060646207,0.8907520565324198,0.9454900063355542,0.9372967451018528,0.8581650156345935,0.9449154992483443,0.9359126756696271,0.9259002909087436,0.8802000438577758,0.9389797738592319,0.6610840359308192,0.9537583968910812,0.975220492453441,0.9296847683935888,0.9327494705539396,0.901790717209497,0.9327275461634871,0.9492291915271122,0.8893401278676064,1.1102230246251565e-16,0.9290720141943336,0.76311529175155,0.8957639988984805,0.9052081953261808,0.9267423009315111,0.8351530573633483,0.9711362961147975,0.8684999881674041,0.9104835122977326,0.9387897058615752,0.7537944968377932,0.9140178480576466,0.897137391020664,0.9095846796322804,0.8978069995441809
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.704430502356006,0.6971434265254256,0.7585403666040605,0.7570516868392786,0.8330864771395967,0.8636068207311527,0.7700158299342852,0.6323123331619831,0.6417666712528471,0.7870881033789427,0.681243294883634,0.8688623829518269,0.7869870214340787,0.7909966440067374,0.800304383727794,0.799116605018008,0.7615728451439001,0.6306561153193097,0.7704615870219236,0.7704801865784061,0.8481409288146244,0.8905485082237756,0.8797698902232696,0.810312626430012,0.857548743763333,0.887698681189394,0.7287474337328179,0.47664482866556923,0.9290720141943336,0.0,0.8349437815713454,0.8132837538643047,0.7627813280000698,0.7089248515234765,0.6732648521671045,0.9542822367444894,0.7847515170435021,0.7560047508503556,0.7986683257889566,0.7419626924090725,0.6723177814776242,0.80323470471394,0.7117453135640682,0.6868223918591018
De virtutibus et vitiis-AM 619 4to,0.7286943629122447,0.6610720247939449,0.7235971536822954,0.7175665847065587,0.40907521078576126,0.5024537421214155,0.6225049237166956,0.7802040495590113,0.7199417187515371,0.7797816626079195,0.7001974395792749,0.8625349893566754,0.7779775773360436,0.5093914549818948,0.7968749388544154,0.8182181947266761,0.7657386020429444,0.7255191740104159,0.8204441679709681,0.37702697232670135,0.8531953379571975,0.8847021710870772,0.8969668162390206,0.7850153946409819,0.7274842257257513,0.8120922385504132,0.85309032115037,0.731952121036604,0.76311529175155,0.8349437815713454,0.0,0.66794191774074,0.7130938105036452,0.7840250996043988,0.6537994199210994,0.9348604773347233,0.6369765286211275,0.7509367582593154,0.8194415183159143,0.5282759254611843,0.7513827040591683,0.7651998201780613,0.7857977840042258,0.7194564334641285
Konungs skuggsjá-AM 243 bα fol,0.6748293641860583,0.6199807909114017,0.6646239111412291,0.6751404036120934,0.7100454341371778,0.7018069488156882,0.608103697988669,0.7652117942296461,0.6550401833664283,0.28230886660686694,0.6341746473641765,0.8566238891166482,0.7439586966149447,0.32603450111655274,0.3698888521953384,0.8361658630518687,0.7185098385132145,0.63443365636208,0.7274675407864385,0.6901335771880606,0.8021983211938171,0.8971666137877257,0.7065309435894469,0.7347071613008516,0.7898701680577117,0.34964349843633047,0.8401915202575795,0.6495527563586078,0.8957639988984805,0.8132837538643047,0.66794191774074,0.0,0.6761405225184125,0.6851930399213344,0.5527107988558787,0.8553848250225974,0.7144020054208488,0.6834357919504805,0.4199718001202617,0.6443523332029386,0.6977683818302304,0.688495066162123,0.7361677450645918,0.6914084702683867
Trójumanna saga-AM 573 4to,0.5592180227462116,0.3747286605381922,0.5952228796175741,0.6046933049093454,0.7360532727517706,0.8005666435350094,0.5768552680382988,0.6317013493358835,0.6082740979475775,0.599997691150974,0.522154893836311,0.8176303246903086,0.5895317113778243,0.5620196758883083,0.7034888354985956,0.7031965221542376,0.5868730975995494,0.5532147302445798,0.5956114665279503,0.7272111299025037,0.7929065815607074,0.7892698975156234,0.8479606460814201,0.7096546826902406,0.7516713594967128,0.8037217941908843,0.7765340264182973,0.541973854761373,0.9052081953261808,0.7627813280000698,0.7130938105036452,0.6761405225184125,4.551914400963142e-15,0.5773519877658189,0.42736059456160946,0.9178505088512958,0.6048401648545273,0.582018814549413,0.7281994045668434,0.6339165980065554,0.571381784940488,0.6765375548453152,0.6816414445109076,0.6440118365923226
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.5221616488870926,0.49556357808775586,0.5402015016978227,0.6286015638693137,0.7797280398193076,0.8314130784521078,0.6684399691250114,0.5932411432774742,0.4613878618731977,0.5778166786988006,0.48165849441815656,0.7597681690725824,0.6543832842170825,0.6328642460290266,0.7692461245042671,0.7055617569709314,0.5637678403315638,0.47595348473585375,0.443380133710209,0.7605092058313584,0.7287155155725682,0.8255434498061128,0.8832614497756341,0.6671944677054575,0.6853569321063817,0.7694125515672104,0.6819873489293998,0.5113223955206372,0.9267423009315111,0.7089248515234765,0.7840250996043988,0.6851930399213344,0.5773519877658189,8.881784197001252e-15,0.4905977139371692,0.918634188261372,0.6786876145116578,0.5534528462928519,0.5963824098082726,0.6481950877366567,0.5446401952612308,0.6028562758229441,0.6552574056257922,0.6244979420839307
Alexanders saga-AM 519 a 4to,0.5470055962019561,0.3223576008015515,0.522966702037011,0.5827459113989708,0.6448942811917766,0.6203508893277225,0.5580913303263906,0.5225932933507977,0.5044039751257328,0.4622048767843011,0.47360110335274086,0.7196243764124619,0.6000022449321014,0.5358822895955959,0.6368854146238786,0.7236423098954581,0.5435850404723688,0.44157103226525196,0.4750710967053271,0.4873952804982469,0.7229308485577011,0.8074790602450426,0.8057451496536253,0.6217921718051673,0.6998012985970357,0.6625618013400242,0.7408299720081153,0.4123145350430776,0.8351530573633483,0.6732648521671045,0.6537994199210994,0.5527107988558787,0.42736059456160946,0.4905977139371692,0.0,0.856172807428143,0.5607725085932125,0.4832695071641807,0.5867004005361349,0.4171664244190799,0.5318154152757625,0.5703628523557809,0.6008525689216075,0.5682707544463989
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.9394406482219854,0.8772827811334561,0.9325403981156699,0.9452666219686067,0.9401028276833664,0.9096536174825566,0.9528313305421997,0.9412251683747807,0.9397284387370931,0.9094165720816723,0.9251220075756565,0.9423107153416814,0.945805719138398,0.9109982087585861,0.9319325536353851,0.9427351436539302,0.9419118207461927,0.9343218791270954,0.9006921317922766,0.9281238694682027,0.9041387199647865,0.9675032212369643,0.970060367452139,0.8874152194063024,0.9596123910586906,0.9208581794659725,0.971559429530948,0.9195124256563464,0.9711362961147975,0.9542822367444894,0.9348604773347233,0.8553848250225974,0.9178505088512958,0.918634188261372,0.856172807428143,0.0,0.9189440447547328,0.9175529687353938,0.918833149813046,0.9035657251461029,0.9297544729483264,0.9516743465896038,0.9442192440702528,0.9525386409156065
Reynistaðarbók-AM 764 4to,0.6515851201394527,0.48592186112771885,0.6905646570083351,0.6996258781909634,0.6063948446616951,0.7448303507481618,0.7220709705580792,0.6875391853307098,0.7487517380564169,0.703574195974422,0.6439244684286631,0.8180729021677883,0.6162705964335791,0.5809722519571481,0.6846149985874985,0.7250517431818345,0.6663150963586982,0.6830051104973824,0.567774012979085,0.6262892788170668,0.789865078024176,0.8563572212199837,0.799459706847021,0.6853191758037591,0.7455581525319852,0.7575700099720833,0.7829775540673304,0.639376417843128,0.8684999881674041,0.7847515170435021,0.6369765286211275,0.7144020054208488,0.6048401648545273,0.6786876145116578,0.5607725085932125,0.9189440447547328,7.882583474838611e-15,0.6095488607519829,0.747454287845716,0.6022759540374869,0.5820625123300074,0.7672352328498747,0.767996639239883,0.7668950127461197
Dámusta saga-AM 557 4to,0.5325517055002047,0.464540087325679,0.5176708317244652,0.5424128868294765,0.7237873684093852,0.8492733221717228,0.6052748483472211,0.660078150544702,0.6405326354841974,0.562121185398326,0.5003915553749709,0.7549583180089843,0.5692280024995833,0.6004130482676295,0.6399568801711265,0.7253549411525908,0.5436022039512807,0.5359958227011864,0.5340106714657952,0.7219711456213606,0.7718591967035842,0.8810053433942235,0.8364026964991006,0.6922145968557367,0.689492625809182,0.7537452669612981,0.7991742908806537,0.5819928549932847,0.9104835122977326,0.7560047508503556,0.7509367582593154,0.6834357919504805,0.582018814549413,0.5534528462928519,0.4832695071641807,0.9175529687353938,0.6095488607519829,2.9976021664879227e-15,0.6506324024548029,0.6883390375479967,0.5325248841177509,0.5309965530317791,0.7087636485092249,0.6867004494503126
Óláfs saga ins helga (legendary version)-DG 8 II,0.7140015468483965,0.6424803266070584,0.6758707245366347,0.7617857658439956,0.8054100472413479,0.8307467432096725,0.8003206904402728,0.754373348015592,0.7748397993862313,0.34411158473992975,0.6745796980281263,0.7982660108404661,0.7659668827972989,0.5487088420813514,0.48888256288185417,0.8399824491085931,0.6840064646119763,0.5731250739512446,0.5964669772337168,0.7929845984677456,0.8122906577486865,0.9302112821158948,0.7893648827106754,0.7545724434754364,0.7914573513628933,0.4878739053784643,0.8631224344144565,0.7107207529809547,0.9387897058615752,0.7986683257889566,0.8194415183159143,0.4199718001202617,0.7281994045668434,0.5963824098082726,0.5867004005361349,0.918833149813046,0.747454287845716,0.6506324024548029,0.0,0.7450202061096558,0.7162522478041278,0.6933083860922609,0.8070739950238731,0.8093230217293119
Gregory’s Dialogues-AM 677 4to,0.6511783402761769,0.5637728063188425,0.6767115734552452,0.6844797206009654,0.5693883633458341,0.4971097345882014,0.6472277414404796,0.6035128273464938,0.5977451940194652,0.7007463417174087,0.6014488533324743,0.829185569090766,0.7329192327520564,0.607301186266877,0.7302721773318552,0.7370080415729017,0.6886651173682055,0.5732796348883995,0.6943633540276088,0.2854240539972407,0.793995859821236,0.8102088787136582,0.7873020307125062,0.7407087688601734,0.7353865332163625,0.7613523618330794,0.7648996772879763,0.5356810149289057,0.7537944968377932,0.7419626924090725,0.5282759254611843,0.6443523332029386,0.6339165980065554,0.6481950877366567,0.4171664244190799,0.9035657251461029,0.6022759540374869,0.6883390375479967,0.7450202061096558,0.0,0.6287681364775984,0.7230459132260247,0.6585874347293876,0.6176416172667325
Eiríks saga rauða-AM 557 4to,0.4942288699866453,0.47032299853684323,0.5465400680209498,0.5733899261185396,0.7286052983871063,0.8184782177199451,0.6127321384916653,0.5083268592913817,0.5926267377206831,0.6698107978415209,0.4762406979580084,0.8181537519578134,0.5572577893097423,0.6227378283194385,0.5716469161961218,0.6438871232446618,0.5067601158148048,0.5090864737240288,0.5637354311343936,0.6935278274511107,0.743543414540002,0.8080220340469644,0.7781017704847135,0.6754679994053953,0.6420114099782253,0.8220689426390974,0.6859682310659451,0.4564629525404045,0.9140178480576466,0.6723177814776242,0.7513827040591683,0.6977683818302304,0.571381784940488,0.5446401952612308,0.5318154152757625,0.9297544729483264,0.5820625123300074,0.5325248841177509,0.7162522478041278,0.6287681364775984,2.55351295663786e-15,0.6903119054279162,0.6257443671185328,0.6452561526051023
Stúfs þáttr Kattarsonar-AM 557 4to,0.4898068187059673,0.6379697086265337,0.4725164203357274,0.5003562564064943,0.7628705922623313,0.8961434114503221,0.5646284014265122,0.6840332338340374,0.6114949280310336,0.6017072994201599,0.4538774147816138,0.7783736222199896,0.6685948439587459,0.6552545233312953,0.7674621530165827,0.8381552389674618,0.5618327376107941,0.4547238227051056,0.6592449523718615,0.735588897668614,0.8715146489922744,0.9294476835219304,0.8708896056373397,0.8028126056355477,0.6946856431727955,0.7851491167937119,0.8184592939264419,0.6257424305162882,0.897137391020664,0.80323470471394,0.7651998201780613,0.688495066162123,0.6765375548453152,0.6028562758229441,0.5703628523557809,0.9516743465896038,0.7672352328498747,0.5309965530317791,0.6933083860922609,0.7230459132260247,0.6903119054279162,0.0,0.6638397114670916,0.6379009090004487
Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),0.5876966692785307,0.6356839321471197,0.6643164337235471,0.6452218270479828,0.8074163444605649,0.8286184757551456,0.6247415489077556,0.5300904074144299,0.5254705964654176,0.7176960571423185,0.5515597762303308,0.8592437478683649,0.7362202465798955,0.7095745148863555,0.7725282734397372,0.7644809462156089,0.6802899232720678,0.501709359750405,0.7538000424545823,0.7287301558238164,0.8322537603901232,0.8576931475289031,0.8679059349385849,0.7866556847240733,0.8343495532588429,0.8625512849636658,0.6783445786307516,0.48477588286312345,0.9095846796322804,0.7117453135640682,0.7857977840042258,0.7361677450645918,0.6816414445109076,0.6552574056257922,0.6008525689216075,0.9442192440702528,0.767996639239883,0.7087636485092249,0.8070739950238731,0.6585874347293876,0.6257443671185328,0.6638397114670916,3.519406988061746e-14,0.5642579389078579
Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31),0.5609622793121987,0.6172795529611045,0.6010699523356029,0.5919640686142649,0.7825992742640553,0.8253096833843183,0.5329518919601166,0.5563640500937712,0.4421834969625106,0.6925571972765501,0.5216625426670607,0.8461007584102896,0.7102493595368781,0.6537469965805167,0.7788823936457479,0.7614375753888492,0.6852204934974175,0.44978801135916024,0.7659768215056275,0.7023823356943562,0.8374175556751805,0.8571387200673966,0.8875766006666157,0.7852526083705055,0.7933287976177895,0.8556211632764141,0.6733986292240028,0.45699306933455863,0.8978069995441809,0.6868223918591018,0.7194564334641285,0.6914084702683867,0.6440118365923226,0.6244979420839307,0.5682707544463989,0.9525386409156065,0.7668950127461197,0.6867004494503126,0.8093230217293119,0.6176416172667325,0.6452561526051023,0.6379009090004487,0.5642579389078579,0.0
