,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Þiðriks saga af Bern (medieval text)-Holm perg 4 fol,Old Norwegian Homily Book-AM 619 4to,The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,Barlaams ok Josaphats saga-Holm perg 6 fol,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,Strengleikar-DG 4–7,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Thómass saga erkibiskups-Holm perg 17 4to,Legenden om Barlaam och Josaphat-Holm A 49,Codex Runicus-AM 28 8vo,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Thómass saga erkibyskups-NRA norr fragm 66,A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"Various texts, including Eufemiavisorna-Holm D 4","A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),Fstbrra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Konungs skuggsjá-AM 243 bα fol,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,Virgin Mary’s complaint-SKB A 120,Óláfs saga ins helga (legendary version)-DG 8 II,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Vga-Glms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Fagrskinna-NRA norr fragm 51,0.7691359322369312,0.7128473697611396,0.7715766784723435,0.8293741140751719,0.7978177923764442,0.8211073474578072,0.8757608222092099,0.8264089801767611,0.7343563793637526,0.7507411079283366,0.8623281527872876,0.7739209131373069,0.8566521587297128,0.8232340604365332,0.7384085854193778,0.7110313142582577,0.8410817867782199,0.7269375684708944,0.0,0.9308434561119979,0.7700683484739315,0.8292031423250792,0.7573452670272883,0.8362849363887375,0.7064724916759915,0.7595177157674182,0.8368901621928324,0.8404696330479773,0.8065399630540913,0.792358013098414,0.9132796776820392,0.7324473774310896,0.823950730827574,0.7624443977551475,0.9581025490402891,0.9684870220382177,0.8453160523697921,1.0,0.8570478270594462,0.9242854285281448,0.7530656033453562,0.9704569506598563,0.8628867080817759,0.847209870516199,0.9998607237031577,0.8576410027917958,0.8265563596645003,0.82142152378074,0.831403498221682,0.9072218090224756,0.7699453839913168,0.7675852790644947,0.9354811001271042,0.8247589630326239,0.746506216609597,0.7075451475785903,0.7235330283444532,0.8681174684791444,0.8819979461109052,0.732114752365163,0.7638916094927537,0.7716895523085909,0.9725583542129032,0.7381615425698815,0.7261205032361712,0.8641472210678062,0.8176005558426404,0.8080713070096281,0.8693688108041633
A fragment of Maríu saga-NRA norr fragm 78,0.8704691129697233,0.8270574055353509,0.8470803817809947,0.891006314092081,0.8655293033844285,0.8810172805566716,0.9391000237878759,0.9001439981333017,0.8558567999301627,0.7855091241092814,0.9287575110419704,0.8632066273000629,0.9269768729040956,0.8911231458286852,0.860242785619173,0.8140415138490187,0.9160977794338918,0.8501624335499688,0.9308434561119979,2.3314683517128287e-15,0.8570279996317627,0.8725902225713515,0.8670543987427882,0.9202718368455435,0.8348894593729831,0.8429295568618969,0.8979128575260988,0.9035350245407817,0.886300671318175,0.8297757692527387,0.9458487640592094,0.8196979241773753,0.8777654392802642,0.847958590700304,0.97768724394245,0.9824576186599112,0.9256614231946558,1.0,0.916586867752347,0.9374425721248724,0.8442425798778757,0.9832566202600247,0.9009125102564929,0.9224661870995147,1.0,0.9235415923233665,0.9132444126324236,0.9136209771370831,0.9128280951895085,0.9572775396255324,0.8844981167090277,0.8765893750485887,0.9538478071955867,0.8745908749081963,0.8542155460828644,0.8242532542227403,0.8123994533059662,0.9080187926125693,0.9228096263814309,0.8280599769203036,0.8307365431244266,0.8608355784332782,0.9867422814267137,0.8391224966718479,0.8315778158589469,0.9100346868122223,0.8755676747636963,0.9005380165086434,0.9244439711491445
Hrafns saga Sveinbjarnarsonar-AM 557 4to,0.5200237461800097,0.4353219711877587,0.5164420534138139,0.6461668446104031,0.5748885564257106,0.6093917942245243,0.7589940292331483,0.6447557192256688,0.5087184107673449,0.47442721895848905,0.7582659092145596,0.5382418588625761,0.7366184578345687,0.6281199491380135,0.536072481987363,0.4398348439855274,0.7205022724305623,0.4954200253969462,0.7700683484739315,0.8570279996317627,0.0,0.6349087346308323,0.5264170272197708,0.6948604974211199,0.44425114862896264,0.49807712464074416,0.6648479972013521,0.6946690270116915,0.6170522531451059,0.5552841833936955,0.8165965989587249,0.44356886973536414,0.6433596480974847,0.5493027305090038,0.9262071797236016,0.9453915982913103,0.7022316913851967,1.0,0.735907632174744,0.8366869989136655,0.4894197617966647,0.9452189804437564,0.7370975320834519,0.7104678708905275,0.9986082798778764,0.7399348146818818,0.708858060192722,0.6659710817622863,0.6736503165384174,0.8475494683348833,0.6261674247756029,0.5996800355748255,0.8768985199755752,0.642950244478597,0.49750782171576335,0.4170776254098134,0.4458475906300954,0.754311872133666,0.7612450170962966,0.47600203550558706,0.5111379838910135,0.5441813944410564,0.9525213753993714,0.49402958613285197,0.42133617725761463,0.7121189226028133,0.6289788848455795,0.6274826554620676,0.736974303895758
A fragment of Brendanuss saga-NRA norr fragm 68,0.6619598158925639,0.5601931740302717,0.6180457255872946,0.7265821655912698,0.6571747915424596,0.6807990820573226,0.8456082154309991,0.777166995629847,0.6111166851774239,0.5593996429423003,0.8237343938858426,0.6468595644986015,0.8207547229163372,0.6983685757825724,0.6146041939988371,0.5399947308847187,0.7814793248743598,0.5925282145108977,0.8292031423250792,0.8725902225713515,0.6349087346308323,0.0,0.6432165718330495,0.8052012874933259,0.581745893479017,0.5882271684922704,0.7064627209137071,0.7708390769680855,0.7228887465730787,0.6323895295088093,0.8459890303594103,0.5495257899118067,0.7093902462027684,0.6320350109022466,0.9471007963697707,0.9626992868616352,0.8130118578542969,1.0,0.752917870685938,0.8256940480808483,0.5992663762159631,0.9588428556167577,0.7654084416366749,0.7420766482703838,0.9992687621871214,0.7830956494348853,0.7380926586570197,0.7898585734362482,0.7983676213814408,0.8460917245690898,0.6639709714360854,0.6299032345742224,0.9043876797255302,0.6962710943441903,0.6017576012052256,0.5322656915190735,0.552781305054148,0.7574261198944003,0.8208094994027996,0.5965459324867616,0.5664940310872919,0.6615591592918717,0.9668611145587597,0.5966249157964902,0.5524062000378243,0.7710892430122996,0.6947732044098685,0.7628774576333226,0.8315757559373717
Rögnvalldr ok Rauð-AM 557 4to,0.4806466884903168,0.37143282654768117,0.44642603644754086,0.5663231533292722,0.5322075923873513,0.5465983251818542,0.7148868828651481,0.5744601013684909,0.42000396038846743,0.46832937176919176,0.7170507751068824,0.4707615610908227,0.6876697210076577,0.5833928317500884,0.46165154244279305,0.38897978687692203,0.6845020048514323,0.41024344795928147,0.7573452670272883,0.8670543987427882,0.5264170272197708,0.6432165718330495,1.5765166949677223e-14,0.6182733291230312,0.38299201233396996,0.4932798366382978,0.6769089268689017,0.6787740731749821,0.5945582063900663,0.5584894332433612,0.8141153084926811,0.4418726167533199,0.6121541670370332,0.4910828421493394,0.9181438149372649,0.9393912370615657,0.655441062465499,1.0,0.7167709518867635,0.8172651445630321,0.4350457220989796,0.9393932618380592,0.7423063198188249,0.6298797995574444,0.9991039583490251,0.690397408298302,0.6412476560773025,0.5938868382558816,0.6233813524027192,0.8118160728036642,0.5724859233488746,0.5533306838078025,0.8686013560680885,0.6288446693781012,0.4473637383021405,0.3429933749362549,0.394734344152309,0.7260660013593188,0.7610728923636039,0.42764022453805195,0.5271761768629826,0.47616609743973126,0.9468031318498247,0.4288519029427058,0.3918313471771072,0.620453046820908,0.6370900647628626,0.5467776230248554,0.6875528710875649
Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),0.6337929589151183,0.5908712776426523,0.6302784826286559,0.6893656923304445,0.695247967620616,0.6699110080952906,0.579619166084602,0.4214173655869736,0.6059420337623852,0.6677333585879976,0.7891520095032538,0.6323054763323991,0.788371082055248,0.7272187053927965,0.6704888303079697,0.6046236298308223,0.7945784406322602,0.6039754566578738,0.8362849363887375,0.9202718368455435,0.6948604974211199,0.8052012874933259,0.6182733291230312,5.007105841059456e-14,0.5938214394055172,0.6802287063747602,0.8271587383804134,0.7909498079988535,0.725160561146261,0.7131760268214344,0.8743481014256066,0.6525765356665112,0.7502261050626933,0.6811737153678282,0.9260498880796942,0.9455604025905473,0.5412161158185218,1.0,0.8143664158078222,0.8752919749169465,0.6497796380266674,0.9432566541589403,0.8539078749112049,0.7647608969671006,0.9991794818262449,0.789832778102877,0.7470610717945063,0.44363350097210474,0.5004447214211374,0.8733768731615783,0.7092035226949658,0.6967715594930237,0.9065132708891434,0.7700380634737243,0.6428826157607972,0.5909708610149347,0.617313376800481,0.8241773961412635,0.8369473777769045,0.6167345998915168,0.7307662641683603,0.6368236103270144,0.9497957501836864,0.6287373651067949,0.6149964922442799,0.7283211031279037,0.7760086832636514,0.4010798603117901,0.5549793982595581
Codex Frisianus-AM 45 fol.,0.4416270385779658,0.2765308096274659,0.40252823023795936,0.5580060945736747,0.46375608775313326,0.5421967279062783,0.6886302905260285,0.5514903886950404,0.3465413497523765,0.3878836467560419,0.6499917067410744,0.4271082634675688,0.6544955884679382,0.5345324360857728,0.39607981949963456,0.3084498338090649,0.5545284965895743,0.3394400244341639,0.7064724916759915,0.8348894593729831,0.44425114862896264,0.581745893479017,0.38299201233396996,0.5938214394055172,0.0,0.39279777801291127,0.6149295029105526,0.6017336533044053,0.5390806112254682,0.4805713974453465,0.7689423007149985,0.3214945555958344,0.5589157453354732,0.4091688177633218,0.9098130453335072,0.9333409678935145,0.6151609722587429,1.0,0.6877398805734799,0.802173379427574,0.3634127546700415,0.9327797641132031,0.6901368140087153,0.6155605684449561,0.9989478680950655,0.6525236745409424,0.6112486668966608,0.5633859496360805,0.5834127951344967,0.7957714767788161,0.5218782677705569,0.48929907548213414,0.8470714832303469,0.5621707769277988,0.37292532182328,0.2508207141948666,0.29092343278444954,0.7027643604497714,0.7072112531382903,0.32324654088729887,0.4324978702812513,0.4056120756853041,0.9412212942375476,0.3373915682698837,0.3188048860480366,0.6170643696551817,0.5564088332729173,0.5172722403031452,0.6651755122189007
Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,0.5242015743834527,0.3828984763660809,0.47041339971964446,0.6026309972079309,0.5307925983762349,0.5791233835377159,0.7500968808644878,0.6376627975740146,0.4430542628323184,0.4083052253350835,0.7280485307496036,0.5016202096153644,0.7184442889707291,0.5957018505660204,0.49361848438478206,0.38015360732645875,0.6995247762602892,0.4467397048624414,0.7595177157674182,0.8429295568618969,0.49807712464074416,0.5882271684922704,0.4932798366382978,0.6802287063747602,0.39279777801291127,4.707345624410664e-14,0.6217743741732992,0.6655933509106203,0.6087173726262786,0.5058321081171919,0.8016867071121252,0.14589675196375018,0.6238800747860016,0.473904328503188,0.9258181377579005,0.9461846436372258,0.6985624743081054,1.0,0.7010289413390978,0.8232592742421309,0.4486938124922035,0.9427835207998158,0.7170972619137134,0.64648900729675,0.9994120369961849,0.7139118273769789,0.6692227952253497,0.6579927243490478,0.6666967420256255,0.8320493978484123,0.5770965603414351,0.5574456263830919,0.866199245039452,0.5804639588576062,0.46249651818262993,0.36264409719654667,0.3699448452701155,0.7050993892618669,0.7072911992176791,0.43432682891217056,0.4490735771629071,0.5015291324420164,0.95368242576721,0.43494151911849144,0.40726320458299603,0.6825239968557968,0.5754204921748447,0.6064513849761346,0.7152675495507571
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.6962144008633151,0.5961610794286984,0.6708899952888436,0.7770843045627274,0.7084489711461847,0.7124851199992821,0.8574056303054364,0.8046572732590194,0.640852665301649,0.6086117945005574,0.8487238301473354,0.6864944906919758,0.8292857347489997,0.7311578820263311,0.6688981112713999,0.5794905062548705,0.8077295863769598,0.6390650978749471,0.8368901621928324,0.8979128575260988,0.6648479972013521,0.7064627209137071,0.6769089268689017,0.8271587383804134,0.6149295029105526,0.6217743741732992,0.0,0.7863366297139773,0.7426582302834461,0.6896943172495682,0.8494830310584868,0.589555337744025,0.7374396217946055,0.6750284497178028,0.9364825979017495,0.9551447350568284,0.8266356475884022,1.0,0.7880453275569023,0.8882867863883118,0.6513633529365437,0.9550661732908022,0.8029855671943973,0.7768199247215044,0.9998571092188563,0.8385953001609985,0.7878684536889875,0.8114241478454287,0.8140753491410314,0.8870742582792157,0.7331519108028117,0.6948587078026611,0.9023471005500328,0.7333565065124455,0.6243711078838683,0.5821201032036231,0.5961562614261571,0.8246720848400035,0.8229223924274388,0.6329231790075,0.6231086992608057,0.7099461486434131,0.9599971539484349,0.6503616194844828,0.5890999457182755,0.8263670574087707,0.6983069601917811,0.790446271716631,0.8636089935018122
A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,0.7029188169777075,0.6201625145392528,0.6628719148174151,0.7653908119088887,0.7146881092365924,0.7526340765439755,0.8427302109893264,0.7653274682295508,0.6497863739879624,0.6581474701665175,0.8075780682585795,0.6917342706301802,0.793747178157312,0.7481963059434396,0.6635938169003259,0.6347647744265021,0.7715293722883707,0.6761843964152277,0.8404696330479773,0.9035350245407817,0.6946690270116915,0.7708390769680855,0.6787740731749821,0.7909498079988535,0.6017336533044053,0.6655933509106203,0.7863366297139773,0.0,0.7580561211996635,0.7104398335045663,0.8791738386571519,0.6273440725219563,0.7517128565479287,0.6862826275496912,0.9503509446288035,0.9625051857019836,0.8097228829232478,1.0,0.813060932219654,0.8976915911753398,0.6718600029755972,0.9627531603616716,0.833206775617661,0.798822516980952,0.9991917465252681,0.8065919341040213,0.7832871296349406,0.7845037076059748,0.7884473425616896,0.8886704005108382,0.7311747799013599,0.7153716073669587,0.9190207511814199,0.7613564619566549,0.6710814978707024,0.597858900683759,0.6151584153438491,0.8366852157206314,0.8359450814018047,0.6540753249728334,0.6656219626033817,0.6769662381782935,0.9686207371781893,0.641521279222808,0.6325316001489583,0.7860136572648604,0.757132756567251,0.758391525487357,0.8302797029532152
A fragment of Jóns saga helga-NRA norr fragm 57,0.624709690082971,0.5214423337989347,0.6040346369065621,0.69889457837519,0.652564524921678,0.6506178368859515,0.7899105605491498,0.6852390915127635,0.5581568649202038,0.5781667944453884,0.782535838812633,0.624116820544475,0.7705278943034161,0.6925590197840711,0.6127858916232247,0.5087822541313345,0.7719269560314748,0.5518925402988304,0.8065399630540913,0.886300671318175,0.6170522531451059,0.7228887465730787,0.5945582063900663,0.725160561146261,0.5390806112254682,0.6087173726262786,0.7426582302834461,0.7580561211996635,2.55351295663786e-15,0.6461780098507153,0.8504498546999277,0.5671248031804241,0.7165434846706441,0.606590240362741,0.9300939405825955,0.9478797592976347,0.7440937984891294,1.0,0.7629290018638981,0.8569860158731308,0.5956778321796552,0.9491440710425382,0.7870652055323208,0.725345440481394,0.9996387452447035,0.7746211553698933,0.7395253174181088,0.7012087922410088,0.7187088264795443,0.8611093445861393,0.6787617201742568,0.6514092360292164,0.8884667457968246,0.6681081871962424,0.5780307259255972,0.5117470073811035,0.5249691446375832,0.79498695751101,0.800933050926702,0.5557325507046063,0.6272616255958314,0.582908416080627,0.9541040476349029,0.5690789423349081,0.5546959247801426,0.7463782342274818,0.7084747863377636,0.6665713235265134,0.7688921543730595
A fragment of Páls saga postula-NRA norr fragm 80,0.574242983790686,0.46365124285204773,0.5175955127617167,0.6347737477950217,0.5582884818057514,0.5735324757170305,0.7895432993537106,0.6458186078790118,0.5302722169793381,0.41546970937216865,0.7746955431032504,0.5461731995476478,0.7636490200827717,0.6364420991053836,0.5624054425972858,0.4333763334291424,0.7296741705475838,0.5160426834871887,0.792358013098414,0.8297757692527387,0.5552841833936955,0.6323895295088093,0.5584894332433612,0.7131760268214344,0.4805713974453465,0.5058321081171919,0.6896943172495682,0.7104398335045663,0.6461780098507153,0.0,0.8252726704303734,0.436945868213092,0.6383446114762351,0.5247113964805159,0.9484862718588905,0.9605223678310213,0.7402502215005458,1.0,0.7384558083762169,0.807958061318667,0.5053628362998261,0.9605819264012274,0.707586560024059,0.7215039583004303,0.9993234543022231,0.739617777929495,0.7250647919844748,0.692638869873654,0.6956154478346956,0.8655633925397831,0.636741870098499,0.6241400267665023,0.866352062584051,0.6103735335035068,0.5319146272830002,0.43499006807372353,0.40221684834198745,0.7065148792916423,0.7612454720349664,0.4836931945633587,0.4733297152592517,0.5381479841936974,0.9666283128518294,0.5080769104558274,0.4609327906734362,0.6977093965945664,0.6297098235093044,0.6421544900131404,0.7334994849853418
Völuspá in Codex Regius-GKS 2365 4to,0.8196859310476495,0.7705919129593248,0.8102406580332139,0.8484508129589629,0.8251625239704776,0.810707049636268,0.8978041338948991,0.8531785230053651,0.7548068944273241,0.7883900995699262,0.9026589035923713,0.8172290902339004,0.9044118126343366,0.8285107930367228,0.8237764703382054,0.7497685396064246,0.8928063205915665,0.7333800649487481,0.9132796776820392,0.9458487640592094,0.8165965989587249,0.8459890303594103,0.8141153084926811,0.8743481014256066,0.7689423007149985,0.8016867071121252,0.8494830310584868,0.8791738386571519,0.8504498546999277,0.8252726704303734,1.0325074129013956e-14,0.7830251024297396,0.8557569087368189,0.7876457361263282,0.9637638691152638,0.9724896831085956,0.8753498212591815,1.0,0.8821517639620191,0.9269334710005417,0.8030193368174461,0.9706955230896144,0.8958706075148075,0.8848617433598711,0.9997366366824827,0.9000397415390375,0.8798693275523177,0.8677979889180102,0.8658556166389676,0.9328372887649055,0.8479346394476788,0.8301633462583822,0.9436993483754518,0.828189352189147,0.7956571837534938,0.766842997779492,0.7735537593432685,0.8989561881660175,0.9028382263631732,0.7851467579369761,0.787025393329697,0.818785873372593,0.9788490694330827,0.7673034500257994,0.7600439272560044,0.8765453172705693,0.8430985875562933,0.8508570319947671,0.8960899770635556
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.4752499516530534,0.3171501173113771,0.40755234535277163,0.5540779133000167,0.4689250075657677,0.5271982768868876,0.7316613502422235,0.6016326862585195,0.3838075835511848,0.3313652374406971,0.6971975670999646,0.44739117008205176,0.6811940300229864,0.5452876206100512,0.4396526006803466,0.3108946579255235,0.6567815938157284,0.3837863542640836,0.7324473774310896,0.8196979241773753,0.44356886973536414,0.5495257899118067,0.4418726167533199,0.6525765356665112,0.3214945555958344,0.14589675196375018,0.589555337744025,0.6273440725219563,0.5671248031804241,0.436945868213092,0.7830251024297396,0.0,0.5741060778071065,0.40856220631282414,0.9256578969040696,0.9449331615520409,0.675599751883414,1.0,0.6742262830519659,0.7939772086809966,0.3950450282332211,0.9430361804992962,0.6739261827200242,0.6288153079029293,0.9994736030531008,0.6744212104070443,0.6417688299706599,0.6269301070789338,0.6357719651467677,0.8203534173101021,0.5354946353047566,0.5186784412109195,0.853720644363494,0.5287750041323233,0.4048718135130732,0.2978219030851492,0.28850241675795596,0.6668498699356402,0.6775340361447333,0.3653121279444992,0.3789267166778524,0.4395753131319049,0.9529331310665841,0.3714500071566814,0.34067084375479784,0.6361881203207715,0.5273478189474328,0.5716235790449153,0.6862964756851553
Eiríks saga víðförla-AM 557 4to,0.6252671238424281,0.550609778613769,0.5873390958125421,0.6968185130477018,0.6462240527496781,0.6499179851667075,0.8100321835203487,0.7147574225415856,0.5951832956527983,0.5501855898249013,0.8072277948168392,0.6264537311012848,0.7885703592223,0.6869725589021581,0.6234370273609188,0.5371630837512238,0.7742337229466565,0.602721199904388,0.823950730827574,0.8777654392802642,0.6433596480974847,0.7093902462027684,0.6121541670370332,0.7502261050626933,0.5589157453354732,0.6238800747860016,0.7374396217946055,0.7517128565479287,0.7165434846706441,0.6383446114762351,0.8557569087368189,0.5741060778071065,0.0,0.6397682005957124,0.9383589937198134,0.9552309656311428,0.7770262850267383,1.0,0.7722478332275444,0.8631987139511463,0.6130424333075531,0.9551122280906732,0.7925499672860217,0.769586014869241,0.9992823466013782,0.7891625027864893,0.7403055038181259,0.746294410964564,0.7493161973948834,0.8672948122442761,0.6909626832592357,0.6601719970823707,0.8817446015205042,0.7096881852471195,0.5986857997726578,0.5268531682894806,0.5591796470778381,0.797578567698052,0.8192472193360383,0.5797530863980636,0.6023415677491775,0.6205098666151209,0.9594575511742316,0.5926906155816614,0.525005370530029,0.718092266552782,0.6961484862018502,0.7131226027272253,0.7964668006312583
Thómass saga erkibiskups-Holm perg 17 4to,0.5502433998283178,0.3841376256171267,0.5000462331452662,0.6199703355276973,0.5557570028570938,0.586768280704163,0.7630541322752613,0.644151163851394,0.3074648159527029,0.4259845883461214,0.7399678311393105,0.5191904940385053,0.7185485039877072,0.6094966995870578,0.5089056103457593,0.27411371121952166,0.7076566252114063,0.28310617043680386,0.7624443977551475,0.847958590700304,0.5493027305090038,0.6320350109022466,0.4910828421493394,0.6811737153678282,0.4091688177633218,0.473904328503188,0.6750284497178028,0.6862826275496912,0.606590240362741,0.5247113964805159,0.7876457361263282,0.40856220631282414,0.6397682005957124,0.0,0.9215828242642295,0.9447507871230296,0.7129474378105498,1.0,0.7172249290972945,0.816598194616591,0.48103047224883677,0.9376217224758052,0.7138263476460476,0.6592723584339782,0.9994762340271294,0.6907350498012463,0.6767473666452155,0.6480569430454275,0.6718416648078361,0.8395513026285756,0.5937772820675993,0.5707279996454493,0.8639144068196711,0.5072401467827468,0.46560482140381754,0.3924033365692814,0.3519910180000293,0.7042311120858412,0.737936956803289,0.41579006141279673,0.5004329940748027,0.5064449799281546,0.9536456292177325,0.29204403029105885,0.4418275898542179,0.684510208637332,0.60758539220415,0.61389984514867,0.727910398873008
Legenden om Barlaam och Josaphat-Holm A 49,0.9195796731564726,0.8939128278018429,0.92241278094717,0.946016377130321,0.9379325332790711,0.9254165421170127,0.9357072840418754,0.9158912140622251,0.8886027484170997,0.920804659578027,0.9550922602224642,0.9280205310177876,0.9437660183766312,0.9336192297468997,0.9233099052034959,0.8829626545421672,0.9607885757082267,0.8934771909744121,0.9581025490402891,0.97768724394245,0.9262071797236016,0.9471007963697707,0.9181438149372649,0.9260498880796942,0.9098130453335072,0.9258181377579005,0.9364825979017495,0.9503509446288035,0.9300939405825955,0.9484862718588905,0.9637638691152638,0.9256578969040696,0.9383589937198134,0.9215828242642295,0.0,0.7716323726011955,0.923511139159641,1.0,0.9327476381531352,0.9780591544085031,0.9303484848609684,0.19356674596823853,0.9730784854978662,0.9441107243860171,0.9998659050130941,0.95404840170225,0.9391786148081248,0.918258333151576,0.92046765722725,0.9650807178436763,0.9303223634877078,0.9117591587371419,0.9651137158402888,0.9425696489858589,0.9043492648326236,0.9042919631058199,0.9156390014553775,0.9663192488025373,0.9546490481993151,0.9073550708328274,0.934785823587875,0.9333305792837265,0.8377977750334797,0.9065059130385829,0.9020701127828088,0.9608834666361168,0.9302717586723227,0.9108547640926878,0.942165392754105
Codex Runicus-AM 28 8vo,0.9401046044786419,0.9216169946208161,0.9421474094250946,0.959379847227211,0.9525522701202512,0.945079096247748,0.953036584088638,0.9371074082906653,0.9224653663549134,0.9407232342704679,0.9656652592705899,0.9454273293122316,0.9576522844670444,0.9513472339702858,0.9437367782194226,0.9156827754177446,0.9709870559043978,0.9235013204870096,0.9684870220382177,0.9824576186599112,0.9453915982913103,0.9626992868616352,0.9393912370615657,0.9455604025905473,0.9333409678935145,0.9461846436372258,0.9551447350568284,0.9625051857019836,0.9478797592976347,0.9605223678310213,0.9724896831085956,0.9449331615520409,0.9552309656311428,0.9447507871230296,0.7716323726011955,0.0,0.9438772845643376,1.0,0.951349381841715,0.9834538949681102,0.9479663069562049,0.7154832410589338,0.979853256225481,0.9599525679325035,1.0,0.9637363350412943,0.9558487743403472,0.9392398722873725,0.9415935656165462,0.9749917046514541,0.9502702842678198,0.936907392317857,0.9748175065973412,0.9585297333004338,0.929482889766092,0.9293690946162433,0.9338832369618596,0.9755359030885832,0.966776159893123,0.9317139329606686,0.9508683530877362,0.9503131462825807,0.598577504418452,0.9332653161638739,0.9278635711500569,0.9701860185980247,0.9490709500676184,0.9337645232278349,0.9564158114886261
