,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Zeta-fragment of Egils saga-AM 162 A ζ fol.,0.35246168059685257,0.32161555783868345,0.4313863340342118,0.5384991245142339,0.45998928302383923,0.3559939301772648,0.5069727235246869,0.5434491130249577,0.5354028154059931,0.3455436939237978,0.4702017843111722,0.5040576756135173,0.4628533679234117,0.6417837676863267,0.5273463879076473,0.42138123038374564,0.6310396936560865,0.6657302349798728,0.5120261351197686,0.3800126528847495,0.553013906196911,0.3993555458878575,0.44933751932341415,0.30164738298271876,0.5024430717015227,0.47439473384845277,0.6329313841623629,0.6020005204163333,0.5035035533575267,0.5024874642052428,0.7312434346733001,0.4469440898503806,0.6007226484584063,0.3807657381247077,0.6475195901833157,0.7991652596917523,0.0,0.6768045876186495,0.5789169237500031,0.6292318668902794,0.5485300097864039,0.6243192508485302,0.5879009439180454,0.42591624139232886,0.7207149351295012,0.35746016868425445,0.4820987482874213,0.737364432419269,0.5171909349279182,0.49952832652453516,0.8018304083840061,0.3748618471669547,0.16974911415198968,0.3392316289661128,0.6704252951226917,0.7027257901178224,0.42011169216702204,0.49453533131621674,0.42270210025528854,0.5015260646709938,0.49548105713821333,0.6140891462501467,0.3209058483382432,0.6285966415158428,0.6216185723444723,0.3481662381409394,0.43139689618013455
"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",0.6521089922941781,0.6300379182430615,0.6802676796301184,0.7404605008090768,0.6386135017160958,0.6927539135114634,0.6193681303553342,0.683877940270296,0.7498838737011818,0.6348398954567445,0.7105385838206444,0.6675140338093513,0.7106552719542095,0.8188808929580731,0.7269264823338514,0.6631500293250893,0.8159250934271813,0.8143203941078963,0.7039112157488605,0.6649052930171268,0.7346666084288489,0.6942397004949772,0.7108314448176398,0.6293693323292282,0.6657622447699302,0.670544165558389,0.758823504543015,0.7859139289581304,0.692858351000571,0.6624681717839138,0.8478100941244819,0.6378209972253154,0.7537141390507467,0.6849902980170094,0.7878048368167085,0.8647959629003021,0.6768045876186495,0.0,0.7726145538297287,0.742465046361801,0.7733743043240715,0.8074737925707769,0.774299011095559,0.695383691060639,0.7605862282801461,0.6563307471098012,0.6192332902690579,0.8590588079928114,0.7176276299287867,0.7195815287957543,0.8910576822634879,0.6523992232502037,0.6236997354628184,0.5776493299731653,0.7697896491125922,0.8055760928123825,0.6727184331681728,0.6509265817674998,0.6583308670610605,0.6473942758602682,0.751050228907282,0.7677323721984484,0.6479766436517904,0.7795094280819643,0.763328565279518,0.645297001267902,0.6681343907295154
A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,0.4944240327357373,0.4690412067728086,0.561033112691911,0.6151707825188291,0.5843494289572178,0.5898907329585648,0.6339787494150243,0.5746157086877213,0.6536834131809945,0.5124271068553561,0.6231192311306986,0.6046171020249629,0.5831180490750625,0.71164364891858,0.6467135118290561,0.5676335515102232,0.7523910185285277,0.736568321987675,0.6099011098142844,0.5741692306450495,0.6490310842512473,0.5252754199996187,0.5717823817336416,0.5012381622464772,0.6069711302266351,0.5634633222168813,0.6847294282172773,0.7310316490745477,0.6013230107042492,0.6356978083901619,0.7951037864998289,0.550773802202136,0.6834342185600999,0.5654263321106021,0.6719138516447317,0.8206713663623013,0.5789169237500031,0.7726145538297287,3.219646771412954e-15,0.6820839911803516,0.6405627995136427,0.7083614259025222,0.6412331723226659,0.5567950356352318,0.811946489187425,0.5483032901978071,0.5629510001324761,0.7749817847755693,0.5794796954906076,0.5781286072900349,0.8362765084721615,0.5135571168311319,0.48332747332886383,0.4991285830431832,0.6770885845480459,0.7627228247425206,0.5528793673626244,0.6098881520137079,0.5622812351576106,0.5855344746114705,0.6007191129913922,0.6705907349544286,0.5239804490312189,0.6934829372873559,0.6789604667577838,0.4911592854886616,0.562083395523046
A fragment of Rimbegla-NRA norr fragm 59,0.5178747082455992,0.4699071496703068,0.5812647307666492,0.6799958342171043,0.5018402428836932,0.6314479439779022,0.5753495787867124,0.5686528785072058,0.6624577480282923,0.51863653069642,0.6382513252661386,0.5703782055915637,0.6335791925653782,0.727352701430772,0.6098942024757773,0.5534556064300135,0.7673864113386797,0.7291809500051698,0.6084932673601351,0.5570102303254718,0.6599553237744031,0.5904597378041829,0.6186729762978596,0.5177976013098806,0.5933241543436122,0.5461079687193832,0.5833940578826269,0.7069207663445917,0.6253115435826946,0.6068600621114029,0.7650934720951126,0.5191197718547778,0.628844797811648,0.5919171987239227,0.6241991750553882,0.8357588666159916,0.6292318668902794,0.742465046361801,0.6820839911803516,1.3322676295501878e-15,0.6752184197893221,0.7514883025926805,0.6620642452628334,0.5920625233188436,0.7127091068328657,0.542897871969881,0.5208479107014818,0.7853620199300575,0.5944104208062401,0.555769556000087,0.7708151741406551,0.5041803488454755,0.5102809863786057,0.4785813610317794,0.7422720127129987,0.7062959852684199,0.5383950430385518,0.5316348958081802,0.5909892613686845,0.5360396224586127,0.6342843137244736,0.7243020281772443,0.5064466497168657,0.7550338041393543,0.6047799900336714,0.5376958349070009,0.6117742474550878
A fragment of Njáls saga-AM 162 B α fol,0.45144378722091716,0.44081171410833875,0.5319564921016562,0.6093104661998752,0.5575869762558718,0.5771097090186796,0.643282216419875,0.5585138899833431,0.6147116695088823,0.4743962940949775,0.6066463163792631,0.6214982561253186,0.568774252473896,0.6874120999233053,0.5873711670832995,0.5376975104229356,0.701510780570239,0.7193516019103767,0.6072999007553381,0.5184204693257288,0.6719376704298444,0.5185849868525687,0.5499055036169309,0.4691449202087067,0.6215218634316629,0.5955491400320223,0.6526588024560842,0.6832940527536067,0.5941755785958733,0.6232402904901868,0.7641482055020926,0.5710151129946198,0.6665049267017699,0.5191325487209502,0.6722342037103713,0.8212524687119773,0.5485300097864039,0.7733743043240715,0.6405627995136427,0.6752184197893221,0.0,0.6944167659020055,0.6561313626986045,0.5275144641334923,0.7913874826655929,0.4799511000015627,0.5672895572630173,0.7780738149428166,0.5977182981075391,0.5666754900401789,0.8105182662885466,0.48596043679227485,0.45362463276262466,0.47521917021587856,0.7271843093660837,0.7460442254759698,0.5269869840802941,0.5968475616698699,0.5379878826756377,0.5854036942908477,0.5787214703196109,0.7074303193465238,0.44689464212168006,0.693830534413858,0.6721056726279147,0.4674051702446246,0.5520254254828296
A fragment of Stjórn-NRA norr fragm 60 C,0.5594646753355481,0.5298247945936589,0.5870043297267236,0.656243694675287,0.639548892984801,0.6365485634978105,0.6725249175543462,0.6628827625547331,0.6925626146931587,0.5591157118445687,0.6384791107604925,0.6601647595095197,0.6282996007594062,0.7287239591077639,0.6607434036533978,0.6128767627512259,0.7580149387850976,0.7717210886369363,0.662652558609724,0.6138777486275282,0.7227354977334685,0.5944453355098303,0.6234061374256594,0.5411541883778845,0.6687196777346824,0.6522639843687712,0.7713177880843378,0.7371072863915136,0.6575649861224923,0.6586157914946507,0.8516625013230111,0.6204248918647965,0.7076029608211948,0.6204110926737919,0.7517247812419876,0.8327415827395686,0.6243192508485302,0.8074737925707769,0.7083614259025222,0.7514883025926805,0.6944167659020055,3.3306690738754696e-16,0.6980152478192254,0.6027311972644604,0.8241164741561018,0.5752409924276323,0.6391500180429076,0.816281032086018,0.6655397854706836,0.6478970072441872,0.8565174709085065,0.574506828988864,0.5363226487581406,0.5207849378246548,0.7317849418732717,0.7968873053776238,0.5965357389264415,0.654462470830935,0.5849254707921407,0.6416377532956483,0.682637286233957,0.7375956476218939,0.569850970754338,0.7007451124559483,0.7329218054682239,0.5560462674885469,0.6079575407183193
A fragment of Karlamagnúss saga-NRA norr fragm 61,0.4695962126658707,0.4667215584025045,0.5264744438428166,0.6168202710102237,0.5634689624067115,0.5894667180620214,0.6343300316369159,0.5592539665473298,0.6383576101301398,0.4963670730000316,0.5749973407705344,0.5929616367168722,0.5793882507497946,0.7007492299699282,0.6168400470050444,0.5465574572477934,0.7333406142847527,0.7426316369615283,0.6148934016468861,0.5693629627549193,0.6561728188109754,0.5392148903742566,0.5541527982380926,0.5014719021715197,0.6154761768560015,0.57465348407764,0.6767474731134813,0.7149709987589732,0.6149958129653973,0.6380386684384668,0.7829337668661132,0.551714934488965,0.6313642018781083,0.5677927469288508,0.6535400758964645,0.8170270268735584,0.5879009439180454,0.774299011095559,0.6412331723226659,0.6620642452628334,0.6561313626986045,0.6980152478192254,0.0,0.563411561899215,0.7723161449623086,0.5295067631329102,0.5725657798086176,0.7598831905816087,0.5762356785053538,0.5365623166313547,0.8133933468851197,0.49651901461173276,0.46884108497269916,0.486212900248159,0.7060978150887243,0.7636374338712689,0.5649837467150146,0.6068191785777239,0.5531203410692839,0.5963980471399546,0.5738317463049247,0.6995438663111311,0.5103239953052489,0.663732703943207,0.6702430772609577,0.49763941268604994,0.569611387100896
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.3268971300782004,0.30245744234690175,0.41440154672689067,0.5036890801013014,0.44720691225782405,0.4805596630148685,0.513521299828126,0.4781041626791661,0.5185217968530771,0.3307806920149601,0.4935415092073093,0.5041791629744222,0.4525296609618136,0.6182006432622126,0.49809026706769344,0.4150052103166245,0.6520885402580228,0.6618360380199292,0.49898587790699656,0.40602414124272845,0.5787841103399357,0.39274600131279447,0.4288831898843455,0.3417359119268034,0.5077645673577278,0.4765228359403234,0.5938699042400426,0.6203674269286426,0.4887979871149869,0.5127657982035903,0.7361566016394745,0.44452593462609413,0.578541595494785,0.4063794390397363,0.6067341269378227,0.7749855306609633,0.42591624139232886,0.695383691060639,0.5567950356352318,0.5920625233188436,0.5275144641334923,0.6027311972644604,0.563411561899215,5.3512749786932545e-14,0.7301562337625263,0.34503258698559847,0.4534407946653366,0.7222688679562159,0.4916120751879307,0.4717606644567841,0.7680806551771483,0.35889738286125483,0.31743742551851173,0.31320612533953507,0.6495317643594962,0.6765792291240404,0.41365892765970813,0.478240022893733,0.4170201258612998,0.4708081459848671,0.4892984293907421,0.6168379841456257,0.32863070049281873,0.606614830130145,0.5869350463460015,0.32427228510845274,0.42930373230027696
De xii abusivis saeculi-AM 677 4to,0.6693469175621614,0.646872209649087,0.6920946479083301,0.7693071357556713,0.5849277655932215,0.7250390944995886,0.5840302493126632,0.6723415417077607,0.762342719302496,0.640607162809155,0.735710675507609,0.6350567075180897,0.7435177268128546,0.8294783718903418,0.723191727891108,0.6621248094600152,0.848754034229788,0.8150864222779989,0.6972190408216035,0.688455531390904,0.7452309722739261,0.7263310543569892,0.7361294233425635,0.6661864865184608,0.6336215640471841,0.6476547861186879,0.7413332045075995,0.806827803063973,0.7351439416897886,0.6540388764543212,0.8182265298601452,0.6075997247577691,0.7416464250499222,0.7284798184426835,0.7752780157569212,0.859523633023568,0.7207149351295012,0.7605862282801461,0.811946489187425,0.7127091068328657,0.7913874826655929,0.8241164741561018,0.7723161449623086,0.7301562337625263,1.1102230246251565e-16,0.6812020156259051,0.548437368507781,0.856629250608733,0.7323032239559657,0.7145033496892534,0.8484900305127189,0.660885078147563,0.662435495829543,0.5903321033872231,0.7778518637379669,0.7814494298296075,0.685416766834417,0.6412290353991059,0.6796715313118906,0.6191887780095053,0.7518602449008203,0.8053137736730438,0.6794604781915025,0.8052726115647746,0.7359442817806614,0.6848018764007697,0.7000653167760533
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.2687148540160855,0.22981238848048424,0.3410440220200408,0.46148727255596356,0.35136272392638,0.4273259979654389,0.4473859222517672,0.4206136973116177,0.46123676566211924,0.25698774331816854,0.43822189337321804,0.43664884480040844,0.40204895843348054,0.5838781611682496,0.44081086762294186,0.3611159920374719,0.6069381815539245,0.6284322544180426,0.45216255184363763,0.3072226593838622,0.5080410392989383,0.3531729432777415,0.37296379351536924,0.26604730414441424,0.4323550199960353,0.40538660787217873,0.5596441226342308,0.5539572172006735,0.4489409438753249,0.4392298824362083,0.6845150804324982,0.3707382229436449,0.5151595405442273,0.3270134139835813,0.5597522478116785,0.756514346757997,0.35746016868425445,0.6563307471098012,0.5483032901978071,0.542897871969881,0.4799511000015627,0.5752409924276323,0.5295067631329102,0.34503258698559847,0.6812020156259051,6.661338147750939e-16,0.3808440502286904,0.7025197773130671,0.4421912073174423,0.4188369125958584,0.7515227632315521,0.2915831828125336,0.2373464545269386,0.23557561399882343,0.6125863492515335,0.6512813068324792,0.3485518291405949,0.4050211395204283,0.3550496704441498,0.3941443835626971,0.4302571445971495,0.5856454996291075,0.22912931163504613,0.5634029833077208,0.5415391286911719,0.25430057567358655,0.3610441946939843
De virtutibus et vitiis-AM 619 4to,0.36154274447260726,0.32370150471730086,0.4154377326608891,0.5230984067987539,0.28139919703416894,0.47762989945992596,0.27771151905030156,0.3808180188987641,0.5556439133941289,0.31252151552246354,0.5096784646495836,0.3519244740655303,0.4807320388200884,0.6471301040135753,0.4990157341165141,0.4209048854389432,0.7135422227474008,0.656850509562812,0.46130695367479513,0.4293904171184175,0.5508179901006891,0.4478574762796075,0.4765532149166828,0.3799711635006433,0.3680417746930247,0.3609354883027106,0.5412922811123817,0.6394281251865908,0.49288829654878397,0.3823761279748171,0.7108995598693176,0.29365299518436594,0.5317007169286112,0.47713593017165123,0.565523764880014,0.7257317071252951,0.4820987482874213,0.6192332902690579,0.5629510001324761,0.5208479107014818,0.5672895572630173,0.6391500180429076,0.5725657798086176,0.4534407946653366,0.548437368507781,0.3808440502286904,3.452793606584237e-14,0.7325736656551924,0.4911836288356115,0.47763506116410115,0.7331932246620867,0.37320044765346516,0.3629995687901696,0.23046267253413755,0.5375245938121248,0.5966246734303458,0.3890251492618587,0.37388404921627905,0.39186640242088544,0.31444139208325683,0.5459177310564604,0.6119678553251535,0.3906471685158073,0.6004256812204842,0.5279508340414505,0.362541587758232,0.4173264408876509
A fragment of Stjórn-NRA norr fragm 60 B,0.6574304456571434,0.6613503581537687,0.6951762899533748,0.7536289737121905,0.7219574230687866,0.7523340118060313,0.7847171641344162,0.7409045339198373,0.7748468009781262,0.6920937644725673,0.7635257557973792,0.7700856839508553,0.7368727479072408,0.811027252260892,0.7480931435035971,0.7111204629519061,0.8241537976040085,0.8243650201896228,0.7600156385890929,0.7163968905706525,0.7683446803166065,0.7069527124950064,0.7253158641522699,0.6776439910321106,0.7593978921213642,0.7450717679014862,0.7929763072799013,0.8256975297483264,0.751171177831508,0.77932826132128,0.8537184033367156,0.7363099706035225,0.7689214603417664,0.7181883738196164,0.783366622242042,0.877090779915544,0.737364432419269,0.8590588079928114,0.7749817847755693,0.7853620199300575,0.7780738149428166,0.816281032086018,0.7598831905816087,0.7222688679562159,0.856629250608733,0.7025197773130671,0.7325736656551924,1.1102230246251565e-16,0.7384121707819726,0.7161165017429446,0.8709388048173965,0.682472116176237,0.6647948561642707,0.6906268943013874,0.824566773207086,0.8461889224395689,0.7114148424231763,0.7564905305526107,0.7241671066982791,0.755941097035967,0.7402953885247979,0.8120100772184892,0.6781715515876907,0.7896137046043694,0.7912830518114385,0.6874370878853724,0.7287689863340194
A fragment of Karlamagnúss saga-NRA norr fragm 62,0.41095301744309,0.36747381988602124,0.4706527276831596,0.5695484113165089,0.47995461678962226,0.5455913349274176,0.5617991620727645,0.5078342725983576,0.5842390132242519,0.42337281207409716,0.5480530644158195,0.5189776401668713,0.528166911631182,0.6665383121800798,0.5536514477899377,0.4759013177134632,0.7068033571239578,0.6878696996294107,0.5497764865896401,0.47981497964795994,0.5923167580010974,0.46859041770197585,0.5070435596959368,0.40780832331561456,0.5381318604371619,0.48168028185304446,0.6279522386155174,0.6626369361032873,0.5450477934434659,0.5606217191443954,0.7533204338046364,0.45705913358541217,0.5867854449782006,0.501195535024917,0.6012211466763078,0.7839998864772142,0.5171909349279182,0.7176276299287867,0.5794796954906076,0.5944104208062401,0.5977182981075391,0.6655397854706836,0.5762356785053538,0.4916120751879307,0.7323032239559657,0.4421912073174423,0.4911836288356115,0.7384121707819726,2.1094237467877974e-15,0.41177568785140084,0.7840806213537598,0.41488880852564625,0.394966234389727,0.39699952712947695,0.6726064792035691,0.699389092462799,0.4636035228744946,0.5252932264127936,0.4782077362441356,0.5269648868979088,0.5425539413590947,0.6482851360356437,0.4154950857301888,0.6478141143525931,0.6028606351685659,0.4186726032196072,0.51597178359276
A fragment of Karlamagnúss saga-NRA norr fragm 63,0.370198843232466,0.3282144163123959,0.4420213705058871,0.5628406395797263,0.4383085563368353,0.5233786053842531,0.5614131766357036,0.4876508737484183,0.5660309543489094,0.4115935991937163,0.5107688275656825,0.5252194615466586,0.5091528607917927,0.6270121130824498,0.5181103743205768,0.43814261385287967,0.6684809954378651,0.6587906190881951,0.5297773312806142,0.4416956449916767,0.5680338495339512,0.44065450806125017,0.48243728677643594,0.36120004212383494,0.5364290102326916,0.48765256974150206,0.5792528374869692,0.6339657369305354,0.520386072940796,0.5580786552419252,0.721377482488235,0.4615321537357623,0.5324141229451977,0.46092946627170905,0.5646729591820913,0.7814606261641583,0.49952832652453516,0.7195815287957543,0.5781286072900349,0.555769556000087,0.5666754900401789,0.6478970072441872,0.5365623166313547,0.4717606644567841,0.7145033496892534,0.4188369125958584,0.47763506116410115,0.7161165017429446,0.41177568785140084,3.885780586188048e-15,0.7351238966208228,0.37790984081586065,0.35476561056554434,0.3740502798283779,0.6800677755547075,0.683365807108264,0.43724717506561994,0.5043511254909072,0.464400771713786,0.5178385449548613,0.511147482799182,0.6482740168040524,0.36787713592671334,0.6295393411956594,0.5730966667673154,0.40564136589956645,0.5151430795437
A fragment of Stjórn-NRA norr fragm 60 A,0.7297010654251255,0.7005914100864676,0.7728459345692351,0.8308223100636858,0.7296489295988016,0.8077154511505494,0.7935682175652402,0.7719896224429514,0.8195056052044254,0.7430845390770189,0.8075174152764433,0.7954506032314945,0.8025380637259975,0.8338020053241642,0.7886579070662523,0.7539817301350206,0.8687979134970195,0.8369113448796756,0.7837935813649332,0.7571481435115339,0.8263858937673512,0.7628655455040965,0.7872003604382863,0.732110208864009,0.7886175927397268,0.7839924521316517,0.7818469406681832,0.8405541035731987,0.7902863991318752,0.7965425908607159,0.8814055332166212,0.7626348538272872,0.7878353083225433,0.7737587862297725,0.7914384478693595,0.9026206056200556,0.8018304083840061,0.8910576822634879,0.8362765084721615,0.7708151741406551,0.8105182662885466,0.8565174709085065,0.8133933468851197,0.7680806551771483,0.8484900305127189,0.7515227632315521,0.7331932246620867,0.8709388048173965,0.7840806213537598,0.7351238966208228,0.0,0.7247567541275102,0.7372177343302215,0.7246768020613917,0.8492691183132947,0.8379222221854528,0.7372828552743952,0.7638101870572164,0.7766435766393801,0.7677158091704505,0.7904835909921403,0.8549695228557413,0.7205454799424813,0.8799792624524092,0.7814378959129545,0.7522457727364533,0.8111212930097171
Trójumanna saga-AM 573 4to,0.2603841252645198,0.1954223073346234,0.35061982590760243,0.48067015705245486,0.34838553913277404,0.4265247135767015,0.4544290240786224,0.38865246688603683,0.478552910729376,0.281901942478751,0.4369059238201133,0.4273454325978684,0.4068439520886339,0.5777189304585726,0.42209818309861424,0.32916715704205324,0.6062580578504106,0.600683456128208,0.4356279478871512,0.31578709139608185,0.5049621881164261,0.33997097518595665,0.38556507211135593,0.24950037920706436,0.4473241852714649,0.3958591028283208,0.5349781336005336,0.5630485313578184,0.42969969672478026,0.45700492007771365,0.6888835436777117,0.35986164238962215,0.4976965049504194,0.35301092486339847,0.5233422906065015,0.7545262837980506,0.3748618471669547,0.6523992232502037,0.5135571168311319,0.5041803488454755,0.48596043679227485,0.574506828988864,0.49651901461173276,0.35889738286125483,0.660885078147563,0.2915831828125336,0.37320044765346516,0.682472116176237,0.41488880852564625,0.37790984081586065,0.7247567541275102,1.7208456881689926e-14,0.22960762859190642,0.2293253825748297,0.6078641146679562,0.633203816597212,0.33170358645726883,0.40771896285127485,0.35422764201449886,0.40641988917444416,0.421111241425033,0.5791795359657113,0.24630489529647415,0.5797456619071004,0.5077068232610589,0.27740211890071687,0.39278431603734065
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.20364500425888887,0.16560479478232226,0.2900726846060371,0.4342831280058358,0.3240250251500003,0.2559115911027733,0.42400660740756235,0.4051804278273827,0.44139856736134697,0.21964515564517428,0.3418946156255781,0.3966119440088527,0.34869169586901416,0.5471541830219053,0.41621176721123376,0.2958973446843851,0.5498455333499377,0.5875108625605063,0.40673046089913767,0.2641414077953733,0.4601839218743524,0.26960017740196396,0.33412005815793766,0.15803321708441254,0.40941688926526665,0.3584261440436064,0.5230648502359346,0.5102543990283127,0.39858345304979315,0.41086947864018575,0.677596882361509,0.32439930432890995,0.468973903809788,0.28745644642103974,0.5317385375399335,0.7448419854105613,0.16974911415198968,0.6236997354628184,0.48332747332886383,0.5102809863786057,0.45362463276262466,0.5363226487581406,0.46884108497269916,0.31743742551851173,0.662435495829543,0.2373464545269386,0.3629995687901696,0.6647948561642707,0.394966234389727,0.35476561056554434,0.7372177343302215,0.22960762859190642,1.1102230246251565e-14,0.19807514543689464,0.594206032224036,0.6294945236091889,0.3030435866866078,0.37203230289712685,0.29620986333394383,0.3816631618260714,0.39495413803418034,0.5442672746573156,0.1889626322970812,0.5120162632654718,0.5099903162548503,0.227736712493667,0.3232627274019668
Alexanders saga-AM 519 a 4to,0.23078593391645064,0.1649308942165587,0.28626308125786326,0.4195175307129869,0.27640405062370654,0.3549946993709745,0.2790583184526817,0.33642458226362737,0.4497843384205793,0.18588387721726884,0.36930792517806277,0.3079301433702114,0.36396954785213864,0.5622172415748127,0.37418562256917676,0.2834313374664552,0.5982244688366696,0.5999039742765957,0.3864017059791055,0.30836970365127536,0.5002915017703993,0.3076707280229377,0.3534863505416167,0.20438119807188126,0.3493064067799252,0.3086307131905295,0.4924451514868653,0.5367660829860119,0.3836140143764283,0.3210337326010324,0.6891805506185786,0.24084970251249538,0.47990725351406516,0.3434110081874657,0.5381372298002,0.7095611236601915,0.3392316289661128,0.5776493299731653,0.4991285830431832,0.4785813610317794,0.47521917021587856,0.5207849378246548,0.486212900248159,0.31320612533953507,0.5903321033872231,0.23557561399882343,0.23046267253413755,0.6906268943013874,0.39699952712947695,0.3740502798283779,0.7246768020613917,0.2293253825748297,0.19807514543689464,2.7644553313166398e-14,0.5255018478044768,0.5688387726600768,0.28044043580607714,0.3016137724198885,0.26084908987521493,0.2663556498003029,0.4518396990528444,0.5476914787118714,0.23561641486960294,0.5068286449419033,0.47399000460820373,0.21768251034975217,0.3071965888677819
A fragment of Konungs skuggsjá-NRA norr fragm 58 B,0.5846293863562447,0.5728247775535733,0.6056183933858188,0.6642897740134539,0.5890462170367973,0.630979446099417,0.583493939896668,0.5782279687811438,0.7142826797105424,0.555449046651167,0.6862516912559333,0.6277371508590543,0.6517598424455346,0.7865152830009597,0.6744758540594906,0.650374187160222,0.8117021457090764,0.8120834361195349,0.6773189050184742,0.6620032469624726,0.7089565477404428,0.6468353499240017,0.6517952013154038,0.6144419073174123,0.6221221265176744,0.6320112878610221,0.7597084135961956,0.7855124487442147,0.6877738046442209,0.607260504174945,0.8453935645702941,0.5922647886579295,0.732019947879244,0.6665038603397325,0.7306811586376831,0.7912493213124502,0.6704252951226917,0.7697896491125922,0.6770885845480459,0.7422720127129987,0.7271843093660837,0.7317849418732717,0.7060978150887243,0.6495317643594962,0.7778518637379669,0.6125863492515335,0.5375245938121248,0.824566773207086,0.6726064792035691,0.6800677755547075,0.8492691183132947,0.6078641146679562,0.594206032224036,0.5255018478044768,2.3314683517128287e-15,0.7960337938474944,0.6215986908719184,0.6108924553910611,0.602921166607757,0.582807631256772,0.7071268847624075,0.7379938416847227,0.6212838985656173,0.6842836990596726,0.7388867940092447,0.5839448947215188,0.6000882195304841
