,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Old Norwegian Homily Book-AM 619 4to,The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,"Kristinréttir, Landslǫg Magnúss Hákonarsonar, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, 
                     Magnus Lagabøtes landslov, Magnus Lagabøtes bylov og rettarbøter-AM 60 4to",A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Birgitta Andersdotters bönbok-Holm A 80,A fragment of Maríu saga-NRA norr fragm 78,Codex Wormianus-AM 242 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,"Kristinréttir, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, Magnus Lagabøtes bylov og rettarbøter-AM 78 4to",Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 A,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Legenden om Barlaam och Josaphat-Holm A 49,Codex Runicus-AM 28 8vo,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Thómass saga erkibyskups-NRA norr fragm 66,Landslǫg Magnúss Hákonarsonar ok Farmannalǫg | Magnus Lagabøtes landslov og Farmannslova-DG 8 I,A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"Various texts, including Eufemiavisorna-Holm D 4","A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),Fstbrra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,Vǫluspá in Hauksbók-AM 544 4to,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Landslǫg Magnúss Hákonarsonar and amendments (skipan) | Magnus Lagabøtes landslov og rettarbøter (skipan)-AM 302 fol,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,Thómass saga erkibyskups-NRA norr fragm 67,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,Virgin Mary’s complaint-SKB A 120,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Vga-Glms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",0.9628208192045602,0.7456814122433115,0.9716136328701328,0.9788979036696828,0.9521997089535754,0.9459406019906972,0.9876196483096009,0.9876188418594681,0.9659117331399293,0.939917065866171,0.8615095629194414,0.9666448733651302,0.9864306436438492,0.9776891528403935,0.803407899541609,0.7958224427149985,0.9798475273455814,0.8878082128683605,0.7995564325565463,0.821663038279379,0.922709802245892,0.9112611441647032,0.8159028986535664,0.9628376013880272,0.8492391577217191,0.9714445553345705,0.9886669601613406,0.9482700852481335,0.7967531994655892,0.9238498101177113,5.995204332975845e-15,0.8713882692385768,0.9206921069651994,0.952670244428927,0.9774037149941668,0.9626659186685835,0.91497046504456,0.9800561323499897,0.7776707013817872,0.9999989784536487,0.989351141600845,0.8694556494559511,0.9319765967251825,0.9855668128044327,0.9919206965275355,0.9563845008653173,0.9123454442544836,0.9552747925010376,0.9841049543530352,0.9809843415553259,0.9896801998295433,0.8865948014662222,0.8146103881658723,0.9839652631244604,0.9883458855087652,0.9336372280361753,0.8925557622298148,0.9782156063320933,0.97988634661593,0.9762623379601589,0.9939500977937522,0.7981830684261194,0.8855430720409498,0.9436477053027275,0.9238735153959128,0.9873595634261324,0.8794904762261622,0.8055879563216137,0.8760138002407883,0.9654462761588049,0.9412391480984528,0.9519404779116236,0.8551406960149008,1.0,0.960414347031158,0.9755732390755049,0.92891421764567,0.9863959618980748,0.9926550072824817
A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,0.903111686479116,0.7456475922166308,0.9130238267424173,0.9336385631324358,0.8906912827086458,0.8910093955224551,0.9024503596874259,0.9094141012582772,0.895951637775102,0.9559749947924896,0.8068460110012912,0.9110435419265477,0.9597958930209888,0.9354106917537943,0.8322454313187464,0.7658307745713379,0.9651988425564263,0.8860429584350122,0.81527825637153,0.8522889839497697,0.9022140889299439,0.9027987681057725,0.8277678755482161,0.9155711058081691,0.8043796520889057,0.9100823856317994,0.9173378158621162,0.8808826158905206,0.8139676004778075,0.9112146048775037,0.8713882692385768,0.0,0.935215376964096,0.9251863300664938,0.9786038454914741,0.9437670038909791,0.9114041373733806,0.9334769608298921,0.8063473118207334,0.9999837417483795,0.9141860294663656,0.874977413133261,0.9306068109626744,0.9572487865358756,0.9763935029381557,0.8852578036498182,0.9311000429470377,0.9302693753386406,0.9579855489631794,0.968856894606197,0.9799787003730971,0.8695187333569099,0.7972455066767361,0.8907805859087606,0.9298537249928203,0.9364789296814308,0.8735666076951235,0.9249902620387467,0.9673841970220113,0.9428835278273817,0.9794615133191827,0.7745126131990022,0.9237224862826534,0.9468619898101077,0.8934053813584564,0.9669637095075442,0.8915689501853726,0.816038308123455,0.810634399271264,0.9062287205804976,0.946310485733279,0.882329505437137,0.8467156220430084,1.0,0.8789988809417689,0.9393484868446917,0.8961522092073346,0.8936075859243816,0.9464657268298701
A fragment of Jóns saga helga-NRA norr fragm 57,0.916307216448422,0.8777099960209125,0.9223345804571931,0.9401621320995812,0.919737391646148,0.9057110301781843,0.9484342922867546,0.9470542940570507,0.9565396042356462,0.9429191730571787,0.913737103338745,0.9128089921323767,0.9651908419105384,0.9360668672322839,0.9192622952374486,0.8858885021108706,0.9660038985441834,0.9559031180079002,0.9230519733629734,0.9514807485553483,0.9123105904170782,0.9464488934580032,0.9240533543943711,0.9182626243199231,0.902270685005095,0.9276126937615748,0.9534349630242923,0.9029244227230779,0.911005253369686,0.9525230722062976,0.9206921069651994,0.935215376964096,0.0,0.9199167634867176,0.9774508328019119,0.9380679134203652,0.9534297974232264,0.9573438592303055,0.9398742415232475,0.9999986379056873,0.9505062830862563,0.9014357437480436,0.9542686612233602,0.9680404784693755,0.9850772266371172,0.9222758043431148,0.9762268013653725,0.9551265219703703,0.973044646469273,0.9647931321298856,0.9839385903154524,0.9363127400089281,0.9008440831215361,0.937790721467276,0.9582569379952356,0.9609681074563224,0.9446351482658824,0.9506871513955221,0.979082805482573,0.9466977910123116,0.9886284336597321,0.8826628447690225,0.9151117823546153,0.9486915077462216,0.9451737493334376,0.9829456283406807,0.9140285003099209,0.9191124340670203,0.9071314710510753,0.9215813648394784,0.886947064811228,0.9223847591388614,0.9271061557592635,1.0,0.903896945884236,0.9350807735457306,0.941777792195891,0.9352088734771115,0.9650800828378416
A fragment of Páls saga postula-NRA norr fragm 80,0.8514285809746978,0.8451415437692238,0.8670460581250424,0.8897126391514226,0.892549691048413,0.8959814306122126,0.8834829733571995,0.87405376658756,0.9225724783073704,0.9485386689990332,0.8903838609093772,0.8551932465906068,0.9493490477713898,0.9001276248789534,0.9216323853530606,0.8809702177605512,0.9288433053329603,0.9630432141170612,0.9215507421983211,0.9713057220148347,0.8900422300199458,0.9038653355102793,0.9226176808650616,0.8750713494220395,0.8655640679484645,0.8823517384742057,0.893473300716061,0.8368940571956857,0.9153945304010564,0.9001791515940825,0.952670244428927,0.9251863300664938,0.9199167634867176,0.0,0.9685134337690894,0.9192686641882988,0.9031219740174804,0.9101422226104271,0.9642152626843996,0.999996125638028,0.8993761923425405,0.9194823910063975,0.9273054249065938,0.9284201248596677,0.9569437393491861,0.8739590708629671,0.9773042992478728,0.9323851049010726,0.9450229127038428,0.9442741849587573,0.9707228674332898,0.9219064833423523,0.8917017198972123,0.8719946948787807,0.9130203568679722,0.9397022056703022,0.9357992078448817,0.9041594274039181,0.9606514517861049,0.8971323100193064,0.9704033059195093,0.8478597683963696,0.88660511065795,0.9560675748306463,0.9187457178672515,0.9666988093648895,0.8515573972681312,0.9161581181787093,0.878273994744214,0.8822612114619691,0.9234644792058357,0.8728852455738397,0.944405706625934,1.0,0.8366987257888533,0.8903350117096284,0.9150375304748252,0.8634714651100095,0.9164673125806783
Völuspá in Codex Regius-GKS 2365 4to,0.9712381808699438,0.944109296659365,0.9699673739384745,0.9815944402653705,0.9459844306949142,0.9474531116672991,0.9737528364477808,0.9776510319209367,0.9682288233367745,0.9679231508925331,0.9674828790318684,0.9700352162031768,0.988722988917436,0.9772361037738297,0.9261377946453974,0.9645416743576862,0.9886378202315108,0.9954814025183745,0.9249478035932555,0.983469496103777,0.9760592666679045,0.8621006685339312,0.9247077454415795,0.9705619780169084,0.970351933189094,0.9719861661660036,0.9819925685783347,0.9616767680848961,0.9269805480789801,0.9411691809378242,0.9774037149941668,0.9786038454914741,0.9774508328019119,0.9685134337690894,1.4876988529977098e-14,0.9834804611784754,0.9363718702818383,0.9802169387272348,0.979450283496316,0.9999951992377408,0.9765784739299375,0.9847699607611962,0.9204839048307357,0.9852810759279277,0.9937401663006256,0.9385985924525788,0.9826924069663311,0.9799658701494739,0.9884418293128019,0.9892141780543136,0.9855135602076198,0.9892612447189888,0.9733393991639698,0.9723497689441135,0.9814701865896694,0.9251388526793699,0.9905703104306314,0.976479786153426,0.886260578203111,0.9816205775943008,0.9949226564019613,0.9732891766872873,0.9127679948556151,0.9556522770558986,0.9793757804367047,0.9881500698212444,0.9417026343611391,0.9244522172290968,0.955175962425886,0.9694986030263223,0.9812883446593974,0.9539226696118346,0.9786128376480696,1.0,0.9583310393003867,0.9783958997179433,0.9773751203453277,0.973040438588993,0.9864606613285228
A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 A,0.9061693188267701,0.8794816404277332,0.8912576608003597,0.9323121859596555,0.9186790167934608,0.9290936692091228,0.9276588911872855,0.9334930745959734,0.9371876829944492,0.953290186158926,0.9151461274312958,0.9095263881617917,0.9592813392651032,0.9334869409269959,0.937743634381051,0.9498251743859791,0.9250055418613619,0.9679127822364838,0.9450169103819178,0.9899597088736151,0.9161804136305444,0.9223062405224333,0.9422117954922193,0.9062151960339739,0.9125524016283635,0.9187638809594921,0.9412471051180541,0.8622040344887418,0.9351624823612497,0.9243559991272262,0.9626659186685835,0.9437670038909791,0.9380679134203652,0.9192686641882988,0.9834804611784754,1.0547118733938987e-14,0.9263650767882523,0.9366708664548458,0.9875815006354635,0.9999976562549042,0.9319185311528426,0.9193883029549498,0.9338864614548934,0.9399941175661225,0.9701609877926318,0.9030594470082973,0.9877571351531773,0.9500114567886903,0.9493107846757114,0.9500747352409726,0.9798117422548511,0.9423454465259833,0.9232253726254916,0.9215915063293367,0.9460456277363996,0.9430405222354199,0.9445594286409507,0.9074562374930051,0.9690877077815279,0.919168466778044,0.972298053615219,0.9004495140728049,0.9082416586183178,0.96597457110347,0.9410785130984638,0.9690121202373805,0.8566158002472275,0.9391413403442121,0.8935896047326325,0.8986515545436337,0.9077892977340445,0.9088299310473447,0.9643648757273965,1.0,0.891681061831829,0.9261845423172947,0.9239161460963583,0.9232979985251181,0.9502087588292157
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.8803668016975319,0.7330755390614503,0.8626357115106569,0.908778450874152,0.8109650195588499,0.75305004972125,0.8595474447933831,0.8706289738540648,0.7444103355296954,0.9555901734654004,0.7272500662148058,0.8861660848400228,0.9483571566202433,0.9228701727317636,0.7421043082474126,0.8924191645338775,0.9372843886051591,0.980993220751966,0.6571735120726556,0.9292689505158367,0.9085960137699061,0.5938686525338215,0.6482537487065871,0.8905455588136688,0.8457217450661516,0.8605941030963095,0.8951252482509571,0.8552456218972431,0.6711411283047813,0.18137560006730535,0.91497046504456,0.9114041373733806,0.9534297974232264,0.9031219740174804,0.9363718702818383,0.9263650767882523,0.0,0.8884000242646405,0.915727390859731,0.9999499832163523,0.8888926777152433,0.8909698579353679,0.650041841785376,0.8838942758995922,0.9209172086859218,0.8217928934613035,0.8937546775186207,0.8968523756161766,0.9209311380720193,0.9336345132506413,0.9703091477298311,0.9413571376038945,0.9072338036447781,0.8508015814766893,0.9182920028458572,0.6590106788131025,0.9484319445639026,0.8667128944236651,0.9032359942827695,0.9245942990111813,0.9494404366430507,0.9149242238991793,0.6490936862550862,0.9070999239240605,0.8504634403852894,0.880856801186237,0.7108680277461497,0.6500929503954078,0.697193110791226,0.8446776545704984,0.8436311983896548,0.6893819101454967,0.9434646921794825,1.0,0.8206105449157675,0.9210150294263482,0.8195716623212634,0.8550160620828321,0.9282204730288824
Eiríks saga víðförla-AM 557 4to,0.7427762419506505,0.9083753158753887,0.7478343953469087,0.797183519469555,0.9021716256283813,0.9116858365205689,0.8831208437514677,0.8963222402607174,0.889469260924243,0.9687185943668414,0.8976649565816608,0.7576255337080117,0.8932453701111522,0.8415091306263223,0.9541492542635662,0.9128128528635006,0.9569521860336443,0.987920517413942,0.9358694015278299,0.9970130567937041,0.9435486607836259,0.8757591011955512,0.9343592414650526,0.7971132629624968,0.8939492257366044,0.7811225515545318,0.9037727005667089,0.8644247540834732,0.9379675250511981,0.8878958620746712,0.9800561323499897,0.9334769608298921,0.9573438592303055,0.9101422226104271,0.9802169387272348,0.9366708664548458,0.8884000242646405,0.0,0.9929388892437172,0.9999737655233102,0.8843940893387366,0.9550503248662601,0.9160492460455709,0.9512560456529059,0.9676351465890901,0.8816165564619551,0.9954574805524292,0.9351932077247938,0.955810586257027,0.9551170826180749,0.9762410132330483,0.9638963413320129,0.9491303911159947,0.8733167131536701,0.9192605870199273,0.9187894389768991,0.9567179052346392,0.8895263855230674,0.9652259678429573,0.9276282319772707,0.9761101404130289,0.9106966792658648,0.890937387614934,0.9491316569055891,0.9467477608669638,0.9522591780117405,0.8968307008578696,0.9289760547369857,0.8879028209185356,0.7885011915149702,0.9314500914874482,0.8622370888181945,0.9612274015750163,1.0,0.7505948369841349,0.7783649871270362,0.9323028200499998,0.8788673171139328,0.9099028443967643
Legenden om Barlaam och Josaphat-Holm A 49,0.9785304319423378,0.616798761015018,0.9886608390874604,0.9848496399605812,0.9705520709984322,0.9619037829339191,0.9681895560570069,0.9701735927621561,0.9647948021089127,0.9626402055266635,0.8124550742335925,0.9855344670556797,0.9845785602501793,0.9822730948769672,0.654688588689494,0.6904201875084301,0.9971848665532977,0.8225582300587475,0.6921005205237265,0.34973772799168934,0.9120163315777313,0.8824977948623219,0.7081603390324009,0.984348344693537,0.7823969407162619,0.9857613503614235,0.9686427830307796,0.9838386670734945,0.6724534390108581,0.9295594684408287,0.7776707013817872,0.8063473118207334,0.9398742415232475,0.9642152626843996,0.979450283496316,0.9875815006354635,0.915727390859731,0.9929388892437172,1.7075230118734908e-13,1.0,0.9689624976412321,0.841099365693752,0.9025946397384663,0.9921728651287073,0.9972266692173697,0.9652317853453073,0.3770629353327265,0.9530221429866917,0.992836489365186,0.9929425352903049,0.9924890220603843,0.8354648169647638,0.7309175082768584,0.9624870053529715,0.9635555086786162,0.8732316049079614,0.8369176908857731,0.9870430482658816,0.9763222174199485,0.9931236491465979,0.9983664038978061,0.7055535714488215,0.8776320861835437,0.973946220798147,0.8995243305448557,0.9964206147922254,0.8706313414965312,0.6993944179323759,0.8522873679295631,0.9826537037965957,0.9970718707592153,0.9864116754180938,0.7789992070217209,1.0,0.9736206984547909,0.9869075855451948,0.923255175723226,0.9585207055535787,0.9821269456058412
Codex Runicus-AM 28 8vo,0.9999939192009469,0.9999945499308432,0.9999814809574071,0.9999944835493667,0.9999670533375634,0.9999608182897584,0.9999746556736944,0.9999790291184893,0.9999367239533046,0.9999980984454566,0.9999510149015933,0.9999958838707376,0.9999944854132311,0.9999951369466326,0.9999926653214035,0.9999746982089496,0.9999941355713059,1.0,0.9999725698028962,0.9999996209053508,0.9999968847744184,0.9999495022078178,0.9999672271822186,0.9999958987863131,0.999977481455894,0.9999826733212934,0.9999852196448473,0.9999937064176072,0.9999739797868874,0.9999526799924605,0.9999989784536487,0.9999837417483795,0.9999986379056873,0.999996125638028,0.9999951992377408,0.9999976562549042,0.9999499832163523,0.9999737655233102,1.0,0.0,0.9999811908363571,0.9999900341184894,0.9999588854734291,0.9999870172225421,0.9999879286327712,0.9999663804617296,0.9999999777967578,0.9999774917847828,0.9999945283858698,0.9999951463736594,1.0,0.999999136286798,0.9999909107525222,0.9999725049792888,0.9999903913641329,0.9999611808440689,0.9999918791614667,0.9999822498521014,0.9999896785118907,0.9999980575468482,0.9999905755603149,0.9999977166068948,0.9999937867919801,0.9999806100946796,0.9999813426515894,0.9999824905783191,0.9999917209981043,0.9999701475401186,0.9999460872105617,0.9999808059404792,0.9999710990312392,0.9999401593712008,0.9999898116304955,0.5016846814544885,0.9999786906398129,0.9999899669485711,0.9999705866009722,0.9999768521197832,0.9999885036028338
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.7727863213206955,0.8222677896980529,0.8052981442586464,0.8264364829298493,0.8491931465832947,0.8728611807025508,0.5519672712448893,0.5732759761052368,0.8829352630643049,0.9831597517312283,0.8962113058923936,0.7807156619199095,0.9018300681378209,0.8539035133138491,0.9345022778848922,0.9177187305094324,0.932368383919324,0.9841884973118559,0.9415319899209198,0.9880337450441677,0.9336824855741835,0.8665627680365428,0.9182901276232434,0.846066498937218,0.8752776809784192,0.8246612246636092,0.6160262844949775,0.8610444622406901,0.9207178866156452,0.8919452564568422,0.989351141600845,0.9141860294663656,0.9505062830862563,0.8993761923425405,0.9765784739299375,0.9319185311528426,0.8888926777152433,0.8843940893387366,0.9689624976412321,0.9999811908363571,8.881784197001252e-16,0.9522365765077376,0.894259900968188,0.9235534248552786,0.9531026217086991,0.8352986014605843,0.9745339410929061,0.9473219501206155,0.9443373028256563,0.9455921600203733,0.964434874966884,0.9346089954501402,0.934464374824049,0.49793256877371017,0.6458206643720459,0.9208705063998562,0.9255737083423864,0.8738130285518657,0.9364620532045949,0.8931821795144514,0.9620823964656391,0.8689301452719853,0.9273120312116355,0.9484066134652694,0.9125762533244858,0.9551126902141821,0.8093921398916661,0.9195211552035807,0.8850699472943367,0.8540732107820305,0.9246081400884373,0.8694919738399217,0.9538866050757878,1.0,0.7916701532192971,0.8341726868128726,0.9284254149272088,0.48438978226510576,0.7002396369581068
A fragment of Thómass saga erkibyskups-NRA norr fragm 66,0.9414677425526878,0.7804768688866437,0.9353061224883177,0.9524885956667496,0.9248688768454064,0.9176091089903523,0.9412166433538288,0.9386578312320953,0.903517746608922,0.9528447980549386,0.8291611356564352,0.9433518261012345,0.972621330171046,0.9624221493582489,0.8424723175027465,0.8217581519582435,0.955732242288304,0.8998945884482062,0.8361949410389073,0.8749416786091146,0.8885241598302475,0.9159563476668552,0.843736443212357,0.940313002901041,0.8363178557399227,0.9399723148361669,0.9522180615762564,0.9092291581322237,0.8281484105819721,0.8963039980650366,0.8694556494559511,0.874977413133261,0.9014357437480436,0.9194823910063975,0.9847699607611962,0.9193883029549498,0.8909698579353679,0.9550503248662601,0.841099365693752,0.9999900341184894,0.9522365765077376,2.0095036745715333e-14,0.9223540362252042,0.933200566575316,0.9562289585612984,0.9204609229053237,0.9328177137166115,0.9395358521611195,0.9559526776168054,0.9628965449021553,0.9853029673386657,0.8791231815280911,0.8264977325485207,0.9339088965048267,0.9584045763744573,0.9361412810529075,0.8975137799449067,0.9293506941591092,0.9607519502720225,0.9406480628909253,0.9708910940733434,0.8105361495011324,0.9116017925800426,0.9526743244023994,0.8990369005345439,0.9544266358438882,0.866415740101858,0.8355072605968148,0.8282318474113504,0.9276494777189462,0.8171436892406164,0.8952372173848462,0.8694817162208005,1.0,0.9207684624762423,0.9562710528720249,0.8968538709116205,0.9330002414352622,0.965629221597109
Landslǫg Magnúss Hákonarsonar ok Farmannalǫg | Magnus Lagabøtes landslov og Farmannslova-DG 8 I,0.9121757173779957,0.77615882750438,0.8964666877374627,0.9368531852944985,0.8809091515373144,0.8513862319377162,0.8843998912345785,0.8781592397692415,0.8296313166720994,0.9287974444677449,0.7918705865781984,0.9116500815582465,0.9573424443598708,0.9373678824543108,0.4505936992602826,0.9200290825625641,0.9537637612578601,0.9846588345332673,0.3460253484478888,0.9244077526535839,0.9381992343958675,0.47716054619245774,0.2721069783188018,0.9193512365757804,0.8856391813543334,0.9012012372756001,0.9131659663011303,0.9015971504001079,0.31522236563917516,0.7053794811296898,0.9319765967251825,0.9306068109626744,0.9542686612233602,0.9273054249065938,0.9204839048307357,0.9338864614548934,0.650041841785376,0.9160492460455709,0.9025946397384663,0.9999588854734291,0.894259900968188,0.9223540362252042,0.0,0.8982123408845785,0.9517122325246551,0.8627576119216244,0.8757159719878502,0.926900915258779,0.9438409006298965,0.96187753081967,0.963758219936509,0.9626613837767768,0.9352191387621961,0.8675339010274816,0.923713997367159,0.565328695110251,0.9513112604112061,0.8998034197580215,0.8815384215792533,0.9375865258735102,0.9590145993426746,0.9116430345975876,0.6691671326499291,0.8476238691198268,0.9297789168714223,0.923011283320342,0.7423000966380664,0.3127853971241652,0.8210393422764963,0.889928626772718,0.8833327762795692,0.8210430195392178,0.891737911535343,1.0,0.8682889124362183,0.924259573773607,0.8917375925069888,0.8630889075529565,0.9303633139150503
A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,0.9251864928998319,0.9169850430028568,0.9295013844806197,0.9439820698897834,0.89663329445049,0.8724072518943473,0.9188054756347848,0.9213963016441049,0.8554699614154359,0.977071462774364,0.9072663084406075,0.9306221341698659,0.9670445357444382,0.9528740117345269,0.9543114451226798,0.9596625958556826,0.958638814062533,0.9819715420398788,0.9377296035439019,0.996042853755802,0.9315976826372729,0.9137005155918503,0.932855211187545,0.9346837371437482,0.9147038915383169,0.9202129156395262,0.9365916262074272,0.8978924025941204,0.9358530178903745,0.895750522489599,0.9855668128044327,0.9572487865358756,0.9680404784693755,0.9284201248596677,0.9852810759279277,0.9399941175661225,0.8838942758995922,0.9512560456529059,0.9921728651287073,0.9999870172225421,0.9235534248552786,0.933200566575316,0.8982123408845785,4.773959005888173e-15,0.94545501080082,0.9126620183901831,0.9558069249790481,0.9541560580890588,0.924083969011602,0.972387472738432,0.9749870875228159,0.9631107358836368,0.9375555244291239,0.9009664958041913,0.942506214394489,0.9332775571738202,0.970315681716607,0.9126828759585803,0.9257149174191407,0.9270119660798071,0.9467406100417746,0.9308447039073865,0.9425018642114877,0.9649738940254751,0.9125473919879787,0.9130517467265229,0.8354116886527176,0.9333737691731296,0.8927521108089215,0.9188846164345005,0.8941563358784397,0.8810430717273579,0.9670432941878506,1.0,0.9043191504918441,0.9552387834207696,0.9321318704008973,0.9073475547887949,0.9535563991651027
A fragment of Agǫtu saga-NRA norr fragm 70,0.9567030640233568,0.9497325332031066,0.954180461767681,0.9646453161593416,0.945628438326668,0.9224607298629217,0.9371246249925383,0.9320486587723915,0.9069024438190507,0.9895536489432433,0.9249676557017265,0.964458373581051,0.9855121878619336,0.9753042203749225,0.9709099015074192,0.9727998978958624,0.9695062467971793,0.9887245647038388,0.9596679562365198,0.9952576777840856,0.9565768345273098,0.9441698464912063,0.956022606490731,0.9716170537664297,0.9487233313323341,0.9606084167093224,0.9461233914828164,0.9431548855122991,0.958904592471635,0.9261814196236924,0.9919206965275355,0.9763935029381557,0.9850772266371172,0.9569437393491861,0.9937401663006256,0.9701609877926318,0.9209172086859218,0.9676351465890901,0.9972266692173697,0.9999879286327712,0.9531026217086991,0.9562289585612984,0.9517122325246551,0.94545501080082,3.885780586188048e-15,0.9576198527388876,0.9878897564635909,0.9681648245461165,0.9559995997113829,0.9751377659622018,0.9862399249509026,0.9700430371234718,0.96314630489789,0.9286386340908962,0.9607399058812104,0.9562683272200183,0.9806776080650522,0.9489117902363844,0.9737678956158544,0.9569302336447311,0.9745680760064188,0.9620229753356331,0.9695082882727667,0.9792617892901011,0.939939097332879,0.9547860585915587,0.9231559769740101,0.9572507016929187,0.9250979467267244,0.9554503320520586,0.9459293069410155,0.9089388168503554,0.9773233838460488,1.0,0.9501660620364759,0.9605195527529359,0.9541780205155053,0.9316496662861287,0.9611094491901391
