,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Þiðriks saga af Bern (medieval text)-Holm perg 4 fol,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,Barlaams ok Josaphats saga-Holm perg 6 fol,Strengleikar-DG 4–7,Hrafns saga Sveinbjarnarsonar-AM 557 4to,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Thómass saga erkibiskups-Holm perg 17 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,Konungs skuggsjá-AM 243 bα fol,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Dámusta saga-AM 557 4to,Óláfs saga ins helga (legendary version)-DG 8 II,Gregory’s Dialogues-AM 677 4to,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.20558386655634953,0.21282202919184579,0.28306522658636823,0.41603982323803135,0.36505570813477317,0.45023238886804173,0.3663940165216806,0.19579674309723882,0.20357232738259934,0.24941028583679992,0.20043509462414766,0.5424294062979959,0.3967974469578669,0.27235453114871777,0.2891390957568146,0.27249184474850063,0.2906449151613443,0.1760225372091757,0.19106274628825626,0.3323151382384807,0.3589433640282179,0.49151265426225865,0.6512175046246529,0.3124044554904424,0.44503044441454376,0.4077416122600124,0.0,0.15385031434511998,0.6646101650739799,0.20378914422693928,0.38547112680612194,0.29308656010256695,0.2798658881004711,0.1373202315362525,0.23166731556036713,0.6375957736922286,0.31589619097775934,0.3223161393257684,0.23142777653298485,0.2692935545571218,0.18734253552336888,0.47966842165645684,0.1480974718061968,0.3229857353601642
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.1476851509567918,0.15244958526649788,0.2240177614881138,0.36626695709689794,0.32168248558290014,0.38518357551108007,0.30231115222109406,0.1559953087364726,0.1249140521449299,0.19029853285846376,0.13683133368752898,0.49762814498250063,0.34939268153528413,0.20862989392820563,0.2257659771392435,0.25156018477876874,0.23410067852839,0.12037278647092198,0.16252485542239203,0.2947394022658435,0.3335133338517342,0.48234415092917393,0.6476734977613678,0.27655936099637657,0.41130926491772846,0.3454269872401794,0.15385031434511998,0.0,0.6453113226417543,0.16676839979810898,0.32974112954080814,0.21883790573795636,0.23791087522371757,0.0968079398166729,0.15225230243910304,0.5926354134582918,0.27900718721686124,0.254926704850877,0.17280509439402136,0.23436148627426723,0.14486430465423528,0.42704508605555325,0.08943793412641443,0.2714468843668737
De xii abusivis saeculi-AM 677 4to,0.6533575238920166,0.6518712725587853,0.6787036182208508,0.7373692942372786,0.6335611254620597,0.6309790693455755,0.6882004210301962,0.6745742295009658,0.6433147922040727,0.6755477477266897,0.6568928429778907,0.8011218747961307,0.7369776336584688,0.6476533207788544,0.6865851079951989,0.6601146631204482,0.7066507522031085,0.6503319220209913,0.6336706996988218,0.5824209255554572,0.6975162812825979,0.7819561318712778,0.8348407740025824,0.6584375434266279,0.7301423591712708,0.7191107874193405,0.6646101650739799,0.6453113226417543,1.1102230246251565e-15,0.6565469161162512,0.6260205838581124,0.6483105029024175,0.6763914121253636,0.6286391598483067,0.6192979303063411,0.8166268117046394,0.6707824172174108,0.6657591084857586,0.6528971249689188,0.5887814755597999,0.6539350203373211,0.7490741805415106,0.6410266701697561,0.6912341538795177
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.22611879964671255,0.23227946716199233,0.2840737656029473,0.4147925542723334,0.36339300772068583,0.4190219732822761,0.365739444943472,0.24006314230349757,0.19392585585221622,0.26597956574638415,0.21079929345425485,0.5417181671933682,0.4110271255622716,0.28855052437071016,0.3085913887186271,0.29145242096617807,0.3139294283087015,0.19971617006046183,0.2212578190940604,0.3248974459042546,0.37178294296848957,0.5210473667586353,0.6705462725802671,0.3170911502999656,0.4513022571139115,0.4052628712309815,0.20378914422693928,0.16676839979810898,0.6565469161162512,0.0,0.3591242040009408,0.2843893218907907,0.30976236467302287,0.16468150498880807,0.2205801012091818,0.6309064641001988,0.3347646918062144,0.30589879126632424,0.2430178875617396,0.27685699373310024,0.21011717004414787,0.4745652389686321,0.16537308482831825,0.3298838600856171
De virtutibus et vitiis-AM 619 4to,0.35839145648482684,0.32664002682283766,0.3824546126152838,0.49324126252278944,0.26912930934093293,0.31373018115816786,0.3852495591436107,0.40978216494382913,0.3374235962203518,0.3855557882595205,0.33072982362095793,0.6192851903820842,0.5030945567110666,0.2833321038572957,0.39869097654654795,0.3862696059934615,0.41713264272946826,0.350480027365336,0.3375797736170518,0.2263940106901342,0.40786192880933625,0.5751876343893635,0.7149935858162926,0.34276445321847493,0.5018220125844891,0.4170344517205603,0.38547112680612194,0.32974112954080814,0.6260205838581124,0.3591242040009408,0.0,0.30625946230585277,0.3907755820150155,0.303662617060915,0.27779604588487794,0.6421338492423552,0.3688088479488749,0.39109686234394403,0.33911227063727134,0.27118906782220775,0.344984599747612,0.5266357951893064,0.31494460677269986,0.4235065112786033
Konungs skuggsjá-AM 243 bα fol,0.27092059680837977,0.2266944477030709,0.3032051461171247,0.434378202983451,0.3244078330268241,0.32579318222699427,0.35115924065820037,0.32416667336496163,0.24476191516461498,0.15627016346379063,0.23888866020529442,0.5739063345222369,0.4232390032873218,0.161344891725838,0.1553932772664951,0.3337645986530908,0.3530673503969559,0.2558608087112937,0.23383063552160266,0.2898502047443221,0.33111727002415137,0.5505608600689589,0.6252823732748796,0.2670601073167779,0.48956938227706404,0.19706253698420195,0.29308656010256695,0.21883790573795636,0.6483105029024175,0.2843893218907907,0.30625946230585277,0.0,0.30647467703301456,0.19352101723275195,0.1770737687779067,0.5746971306196145,0.3219723063964832,0.30668626822043266,0.1165788420817867,0.25106505000145396,0.2541552900377918,0.47536582666452576,0.20789932584856496,0.34144234021300035
Trójumanna saga-AM 573 4to,0.276335357694644,0.202344795375482,0.33664468839617323,0.46328038684969397,0.36163306075177126,0.4672970964710439,0.3703982960108848,0.2995158608132088,0.2951835789497005,0.25317728339722667,0.2732034919244858,0.5737648095753041,0.4096139062375054,0.23628515133339778,0.28874075603641114,0.3263272886159245,0.3369819762045907,0.2729284785647229,0.2464029705208325,0.35567515458657095,0.40040727216655414,0.48958536076353176,0.6845315587123713,0.35349265582776945,0.47596715701056536,0.4049396041480926,0.2798658881004711,0.23791087522371757,0.6763914121253636,0.30976236467302287,0.3907755820150155,0.30647467703301456,0.0,0.20389254805510704,0.2280204140552079,0.6414147657563727,0.33677279616799016,0.36061130248970064,0.2647450722539456,0.30271656408267866,0.2564116220457727,0.5445300176045789,0.24744344697702947,0.40953268140664234
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.14331046071448894,0.12081718534734187,0.20712153670378497,0.3557714738958231,0.28403328979831766,0.35905162184444006,0.2959982566263055,0.1660761529686915,0.14879942433294446,0.17611945052545452,0.12165303022312168,0.4970242366657671,0.3388243482152892,0.17821376360765606,0.20915557198129353,0.2093780095168053,0.22812518946740867,0.1255433558493203,0.10999216445994742,0.2535961613565877,0.2765792024680209,0.4498785370039132,0.6291829514547813,0.22384672446733112,0.40039268360276636,0.329671885833271,0.1373202315362525,0.0968079398166729,0.6286391598483067,0.16468150498880807,0.303662617060915,0.19352101723275195,0.20389254805510704,9.103828801926284e-14,0.13602052043551305,0.589754230556272,0.25163102339978993,0.23112694136204015,0.1471868677088929,0.18035825804880257,0.11398482928632614,0.42989226315281404,0.09525447638723405,0.26771667906487606
Alexanders saga-AM 519 a 4to,0.231214181385894,0.15486004362404415,0.2644536214130694,0.40438764701299146,0.2948986970617038,0.29569298961093504,0.31099521414139764,0.24290434159154073,0.1764409372516349,0.2124820359902757,0.19372198937510132,0.5422664512583665,0.37928743907943874,0.19737212807423843,0.2518121183733725,0.2859514223086328,0.30123641335999607,0.19583980032155124,0.17979209725380563,0.20284565774238272,0.3213359223090022,0.49812768180057776,0.6638652580056335,0.2519656888207711,0.46418281876775247,0.30269455572198256,0.23166731556036713,0.15225230243910304,0.6192979303063411,0.2205801012091818,0.27779604588487794,0.1770737687779067,0.2280204140552079,0.13602052043551305,0.0,0.5886270258603538,0.28049439639348517,0.27137094676411944,0.18853381301905947,0.1656314221294679,0.20545109653794158,0.4501379043384365,0.14719197775757098,0.2879409396385706
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.6200185570027305,0.5956238023433664,0.6461457903386292,0.7140935536803162,0.6465976868826805,0.6649884813444034,0.6573988088879238,0.647702881763744,0.6206949122734396,0.6143150282368649,0.6171032428953387,0.7646989649261924,0.7077969876583234,0.589502262758456,0.6230311007195588,0.6444906995322082,0.6689561047454082,0.6177131928839681,0.6005251647095687,0.649737303800846,0.6353935932116811,0.742924046648131,0.8330987996506167,0.6054238310890666,0.7315777144618668,0.661863040041266,0.6375957736922286,0.5926354134582918,0.8166268117046394,0.6309064641001988,0.6421338492423552,0.5746971306196145,0.6414147657563727,0.589754230556272,0.5886270258603538,5.551115123125783e-16,0.6472307199441193,0.6488204110305384,0.6082393006645153,0.6295325441768505,0.6096474648688447,0.7489433191973346,0.6001158956018255,0.6747776647121247
Reynistaðarbók-AM 764 4to,0.3074551434289923,0.26456155870348685,0.36190999587174355,0.4833521830056018,0.3557649207900736,0.44743174978690503,0.40751859012783576,0.3525847477094328,0.3231627506259023,0.32811759362245807,0.30392421077970566,0.5875167771819667,0.4421067549133072,0.2725628074915455,0.3384370564515641,0.35491330093596174,0.37819841539919796,0.31445258691242295,0.26409029261681305,0.35120369584385547,0.42610672434070196,0.5400817503564881,0.6872715631164715,0.3702638685121822,0.48707854807960715,0.40630638960335974,0.31589619097775934,0.27900718721686124,0.6707824172174108,0.3347646918062144,0.3688088479488749,0.3219723063964832,0.33677279616799016,0.25163102339978993,0.28049439639348517,0.6472307199441193,0.0,0.36849734437334214,0.3091447189790528,0.31720771055452823,0.2925886037003801,0.5459516254828636,0.2868909712386122,0.42623596131014485
Dámusta saga-AM 557 4to,0.2763005783965574,0.27950837037455534,0.3135426759004115,0.42505236449620687,0.3930053173284662,0.42492621278752196,0.38984670221469697,0.3440689144491368,0.26001796100500374,0.3364545162560644,0.2605802355841974,0.5917516606530149,0.43008630827251115,0.32397664350981603,0.3563579153184563,0.3477749080008403,0.3630464058078512,0.2816957842043867,0.2696612449289393,0.3712146363639047,0.41027270301222096,0.5832841357713237,0.70451819411226,0.3515335268174715,0.48269966414639254,0.43189845407338234,0.3223161393257684,0.254926704850877,0.6657591084857586,0.30589879126632424,0.39109686234394403,0.30668626822043266,0.36061130248970064,0.23112694136204015,0.27137094676411944,0.6488204110305384,0.36849734437334214,7.549516567451064e-15,0.2956567432281567,0.3302283907632577,0.27902401639813523,0.4693046178807295,0.24663270590543607,0.373143298575073
Óláfs saga ins helga (legendary version)-DG 8 II,0.21844746395230263,0.19024939696060794,0.2721710806276215,0.41223238797501305,0.3256606012980575,0.39099230996569456,0.33906421981922596,0.25160976816454306,0.20839361358687258,0.08952127333624149,0.20771176478175235,0.5439500856052759,0.3930341040292462,0.16104585786505987,0.11776915906181629,0.29369062301365134,0.29416527491643785,0.20180022970475708,0.20031953765890742,0.3094976709470756,0.34287369444349325,0.5138185599801695,0.6153975277481445,0.29225467423937923,0.4412893960371108,0.21986723943743192,0.23142777653298485,0.17280509439402136,0.6528971249689188,0.2430178875617396,0.33911227063727134,0.1165788420817867,0.2647450722539456,0.1471868677088929,0.18853381301905947,0.6082393006645153,0.3091447189790528,0.2956567432281567,5.0959236830294685e-14,0.2508812713751928,0.20010953359959838,0.46937366627565646,0.17195806639492572,0.34499843860464874
Gregory’s Dialogues-AM 677 4to,0.28311679323759964,0.24166937516078357,0.3243073908136769,0.45178747554133647,0.2844571092602777,0.278384303532469,0.36441075565704983,0.29319076691069335,0.2541578946813845,0.29988056894583137,0.25228818866433655,0.5869685697570286,0.4471673014700974,0.262846275796185,0.3150012241722745,0.30797629802902793,0.3587401344729687,0.25133427218966065,0.22684437073246866,0.12535562909549014,0.33374957421972296,0.49634585919483254,0.6579438887077755,0.2797964169339673,0.4618402723534888,0.37808010407977377,0.2692935545571218,0.23436148627426723,0.5887814755597999,0.27685699373310024,0.27118906782220775,0.25106505000145396,0.30271656408267866,0.18035825804880257,0.1656314221294679,0.6295325441768505,0.31720771055452823,0.3302283907632577,0.2508812713751928,6.772360450213455e-14,0.2587905325470403,0.48356455771112283,0.20817701248430887,0.33352263080325506
Eiríks saga rauða-AM 557 4to,0.18569519427356784,0.1796535862136388,0.24580786988170278,0.39685239057612565,0.3260948288027563,0.4193409263065807,0.3360205503402416,0.21553293294041198,0.19880580357765154,0.22766441486551436,0.18385433542467233,0.5169468494548348,0.37463480775743774,0.2225651194047985,0.25723130693053287,0.24660712820172404,0.25639459339128745,0.17876072881166916,0.17067751155296906,0.3229416398860715,0.35145742439084027,0.47226528719496375,0.6518813414556734,0.2982876994850966,0.42209110986788745,0.3816810264490327,0.18734253552336888,0.14486430465423528,0.6539350203373211,0.21011717004414787,0.344984599747612,0.2541552900377918,0.2564116220457727,0.11398482928632614,0.20545109653794158,0.6096474648688447,0.2925886037003801,0.27902401639813523,0.20010953359959838,0.2587905325470403,1.5210055437364645e-14,0.4685850311606613,0.15301611714705643,0.3401465620053672
Stúfs þáttr Kattarsonar-AM 557 4to,0.4334889629591594,0.4852988835533395,0.4512738467820918,0.525662023297361,0.54906500753876,0.5485328438744094,0.534928229517677,0.48522900160975757,0.4185905466758034,0.5083888758928592,0.4132171949825292,0.7012248000650003,0.5624650751592426,0.5225063872838867,0.5349969020623309,0.5288466195091459,0.499481655097306,0.4258746397208467,0.4793597497614974,0.5080056879006116,0.5557294093624259,0.7129771228321418,0.7763687368793536,0.5066952499733959,0.6113272003640503,0.582962675884747,0.47966842165645684,0.42704508605555325,0.7490741805415106,0.4745652389686321,0.5266357951893064,0.47536582666452576,0.5445300176045789,0.42989226315281404,0.4501379043384365,0.7489433191973346,0.5459516254828636,0.4693046178807295,0.46937366627565646,0.48356455771112283,0.4685850311606613,1.9984014443252818e-15,0.4098747757733575,0.48916144401053885
Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),0.15320595967783812,0.1673698698830035,0.22040339815941679,0.3470149666693717,0.31811077959696177,0.3579778171903827,0.294542259249608,0.1619874189633268,0.10631113005604209,0.2000592412110458,0.1293590957317199,0.518091446857765,0.35509334462476627,0.2244194613342838,0.24152061089752497,0.254813188064848,0.24084283343045199,0.12057281236366879,0.16774788367091986,0.2623537746425164,0.31127243834541996,0.48502046329064863,0.6434945180226577,0.25249756140810253,0.41391500748197096,0.34917059459556754,0.1480974718061968,0.08943793412641443,0.6410266701697561,0.16537308482831825,0.31494460677269986,0.20789932584856496,0.24744344697702947,0.09525447638723405,0.14719197775757098,0.6001158956018255,0.2868909712386122,0.24663270590543607,0.17195806639492572,0.20817701248430887,0.15301611714705643,0.4098747757733575,1.5654144647214707e-14,0.25162838443114044
Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31),0.3255689657137396,0.34031237061899133,0.3575979629001935,0.45950087517743265,0.4376198911476309,0.43779097983916093,0.44335913842256314,0.3431153852910279,0.2728009109949273,0.3886830785607558,0.29105219572420393,0.6181126453281771,0.4853048835332703,0.3884858061006725,0.40665971914555377,0.3940541009735695,0.4122364500579888,0.29461632783239355,0.32372525080398074,0.37431439010934686,0.41510111995505683,0.6109355447336138,0.7214129279291313,0.35525301940931175,0.5451167829111959,0.4723202474422794,0.3229857353601642,0.2714468843668737,0.6912341538795177,0.3298838600856171,0.4235065112786033,0.34144234021300035,0.40953268140664234,0.26771667906487606,0.2879409396385706,0.6747776647121247,0.42623596131014485,0.373143298575073,0.34499843860464874,0.33352263080325506,0.3401465620053672,0.48916144401053885,0.25162838443114044,0.0
