,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Old Norwegian Homily Book-AM 619 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Prosper’s Epigrams-AM 677 4to,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,A fragment of Maríu saga-NRA norr fragm 78,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfreðar saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,Gregory’s Homilies on the Gospels-AM 677 4to,Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),De xii abusivis saeculi-AM 677 4to,Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),De virtutibus et vitiis-AM 619 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,"De xii abusivis saeculi, Prosper’s Epigrams, Gregory’s Homilies on the Gospels, Gregory’s Dialogues-AM 677 4to",Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Víga-Glúms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Jóns saga helga-NRA norr fragm 57,0.2703038129628068,0.24382244132475728,0.34835106698927043,0.442822485334207,0.3535789743608313,0.4225991631709288,0.4230321593865777,0.40755999090075745,0.2885548845530901,0.3097416218010145,0.3835754125230637,0.42532079312793847,0.2704259344674683,0.5317869840908365,0.41365180065132734,0.32962488285658065,0.5548581736370388,0.5484615996478339,0.39645585258425764,0.32946643924754637,0.48700367435125314,0.32046392579324334,0.2734488735586038,0.2645520066374828,0.453304380863531,0.3930096349194966,0.5174758748158137,0.5342951336354337,0.0,0.42041558781702104,0.6168360768066583,0.3797650118614715,0.5030016965505099,0.28047261104074284,0.5279895446680959,0.7033509901611735,0.36790189630964754,0.5856786072272804,0.482175918805711,0.48052492087934906,0.452751619452322,0.5234820430321356,0.472910598798442,0.23961228470744023,0.6075969609894614,0.3109686435037956,0.3682308814427534,0.6204594495567805,0.3983193536209084,0.3727403827861321,0.636394348029051,0.29073134837994485,0.2694599922319959,0.24848936838490654,0.5560000294698626,0.5756811247086435,0.22867207727580208,0.4072109884146935,0.3198131199132591,0.40850629599835175,0.4456782646236822,0.5919014195136287,0.2915255984848919,0.5410454186629858,0.47680286556682105,0.2481564019827932,0.3701171398902201
A fragment of Páls saga postula-NRA norr fragm 80,0.3504825643271883,0.33364054405621935,0.38535817862322397,0.4829983262030415,0.3340964287915126,0.4247209780587696,0.3145627980298151,0.4219098362363509,0.3604514093932185,0.31557312467197063,0.42788699001618946,0.3648754795825777,0.3278304730610657,0.625801358054837,0.4499046101128853,0.38645826261046556,0.6112434890285735,0.6280986783627133,0.4356946063051955,0.38050021743638207,0.507470637792502,0.42389343272438496,0.3459796083503369,0.34956637607473995,0.4300644690093457,0.36267612172090424,0.5515505802644394,0.5680676400549203,0.42041558781702104,0.0,0.6729913549797906,0.32853767208490314,0.5505602391358033,0.3681997348513685,0.5831678200814401,0.6838064858145069,0.4120382901683556,0.5444640815827062,0.5633591069541276,0.4976186636195594,0.5326456497155135,0.5677866760375028,0.5462517528889406,0.3284602669460267,0.5173028534688981,0.3508807411660694,0.3015929719429309,0.6879423264644375,0.4667707162610164,0.4745927826584291,0.6948344532053495,0.3791242764920336,0.3394519480725766,0.23609371614738062,0.5010068325732231,0.5857038503244518,0.29908827358548074,0.34929389301770775,0.3494114768352602,0.3357506301288007,0.5173492521695724,0.6343361015541071,0.367842651823139,0.5601375558921013,0.5104894308022314,0.30839944631277805,0.3677935437572587
Völuspá in Codex Regius-GKS 2365 4to,0.5479938930160215,0.5401865242686965,0.620166664430064,0.6502080242042005,0.5726472447661075,0.6459189807740019,0.6794477105699732,0.592728870939939,0.5373157272871723,0.5795049965710988,0.641092352279433,0.6390217455530127,0.566421271471234,0.7299698672071142,0.5971783114198959,0.6046460285461613,0.7412828194878196,0.7193301484848047,0.6537768670414421,0.5633864943808762,0.6591330087956566,0.597468150853919,0.5536246608703939,0.5674665085390425,0.6640039557408184,0.5963124001344747,0.6632346760428585,0.6888358223887734,0.6168360768066583,0.6729913549797906,0.0,0.5976939017766487,0.6722667909679353,0.5311994329385605,0.6642185296259845,0.8215931604104219,0.6269118050601812,0.7624877233894833,0.6977225952469486,0.6308067658270394,0.6366257932329673,0.7661086589203674,0.675205743705583,0.5564782654991453,0.7348147165380532,0.5544746870310991,0.6002942013993773,0.747960545909606,0.632431813833757,0.597784400418418,0.7578651860066599,0.5641984686337819,0.5599083071176905,0.5849908868433638,0.7612171031617256,0.7488872821192868,0.5295173359991847,0.5862747503894092,0.610511921175509,0.5986140226189183,0.6051214749513438,0.7694056420387372,0.5073029048864477,0.7418659893883139,0.6518319715307044,0.552015545211257,0.6392695633144689
Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,0.3079832657339543,0.2670279026342952,0.3352987990614409,0.44975515738407934,0.2932100149297,0.40868970159037354,0.25383065732961185,0.3933560488626924,0.31046723775090135,0.28897276275596584,0.376326978743757,0.08408726403760147,0.282361003666485,0.5752723741144101,0.3952576774029011,0.3324647871169303,0.5976554344945066,0.5808543751782778,0.38364359846407003,0.3394130538841197,0.43565368121176107,0.3709916225662905,0.30076611778027373,0.2933281782159046,0.3684082941308171,0.0564722597700027,0.4714203387690479,0.5400197361834402,0.3797650118614715,0.32853767208490314,0.5976939017766487,0.0,0.5042991688399914,0.3178646750259426,0.521023434747695,0.679421389490374,0.38265943085217324,0.5338607508679438,0.4890350554039463,0.41745757863567534,0.49384297363097474,0.5433882430897577,0.4660102179798389,0.2772350093129313,0.4860760666864542,0.31613904698794193,0.2300094855919439,0.6445223184148363,0.3733210830867072,0.3890859657662835,0.6474192583511313,0.3052313767286886,0.2865518377953894,0.19201595731037024,0.5028799785240876,0.4853168821888889,0.24591229636039003,0.2861317817023581,0.3273536695727791,0.25460917311947184,0.44735207473045036,0.5849294905048847,0.32261123982384865,0.5619446787837172,0.42270980669083946,0.25958148650254986,0.33867339854707157
Eiríks saga víðförla-AM 557 4to,0.3881205032736601,0.39739063603144353,0.43677561717460167,0.5499255344029153,0.43484064682972057,0.5336169894039344,0.552657657680981,0.509990007282598,0.43295698960961293,0.4552101013657195,0.49903093925690734,0.54358476577265,0.41047808275863984,0.625372816088445,0.5167238646958114,0.438416890739903,0.638040523574448,0.6389192611996088,0.5317079697072609,0.4607186620324414,0.5459030787129135,0.4606463715136119,0.40902052846990344,0.4136273701855909,0.5537488694430067,0.5110825392488303,0.5957789305526789,0.619429436035739,0.5030016965505099,0.5505602391358033,0.6722667909679353,0.5042991688399914,0.0,0.42476805729859657,0.575622200813273,0.7554126320178463,0.5276354278357321,0.6695629638151742,0.6208808441625782,0.5268411943998843,0.5860586837950035,0.6270408800789171,0.5413536558092868,0.4189370520553848,0.6429322685532519,0.4383294029279924,0.46880494401410144,0.672344226520892,0.4962703167915591,0.4402145314944257,0.6768671654629536,0.4241130006284535,0.403644820511604,0.4150738268566041,0.6597622363006976,0.664880832971134,0.4044927046110922,0.4995689019679508,0.459886980909159,0.5149667200916839,0.5357214982892067,0.6893203377384625,0.4161780463446997,0.5669163506753495,0.5581996231999078,0.4263607739987392,0.5054058592881141
Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),0.14862747133898224,0.13262904061390368,0.2461441739513407,0.3639913163984396,0.26222656467532657,0.32706028594231695,0.3962452064261792,0.33967958606214643,0.13054665538637422,0.19497607909404568,0.31362588201801167,0.3772461300867077,0.1486612833556885,0.4617524077561964,0.30959936557701284,0.23196987614618014,0.465215001307425,0.5049613492368057,0.3343455769696342,0.18194846824185196,0.37052225024779184,0.22234447232635468,0.12661436906302526,0.1578175339704413,0.3815960803860806,0.3190360995615674,0.4473633189852987,0.44237457715560324,0.28047261104074284,0.3681997348513685,0.5311994329385605,0.3178646750259426,0.42476805729859657,1.432187701766452e-14,0.4506641399488125,0.6837465885176102,0.23376306898522703,0.5500902747134885,0.42489916419749474,0.41535037333119895,0.3426378612037412,0.46994901864337346,0.3906723343540732,0.10317850232534864,0.5829580631230828,0.1540045045498265,0.32107302102597846,0.5604567235956202,0.31850742269594157,0.28499603449923616,0.5930253167704516,0.1722764435826759,0.1362457345089939,0.1793075760643511,0.5146975660723148,0.5585340692907292,0.1308673924231195,0.33412907907660117,0.26410853110101506,0.34674308542585897,0.2936103071286724,0.5327308842180987,0.12275302272665944,0.49731182076087177,0.4241029733510695,0.11319771717819116,0.2641813852450666
A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,0.4363431526818873,0.4090954123690699,0.504930487028527,0.5992102572947176,0.464406662682848,0.5609509854319112,0.5750985657197645,0.4757297231139914,0.45498962751278904,0.4581515583111927,0.5664957402710336,0.5637319940549927,0.4683354527944025,0.632582298799312,0.5392938529972104,0.4986739101449179,0.681081402245453,0.6562593371484875,0.5603099858605027,0.493991628877954,0.570920887696865,0.5143414801403667,0.45540792359567417,0.4807732482720517,0.5712030557562204,0.5174474213214333,0.5771645764146582,0.6574382108609824,0.5279895446680959,0.5831678200814401,0.6642185296259845,0.521023434747695,0.575622200813273,0.4506641399488125,1.1102230246251565e-16,0.7644811754100372,0.56741993578673,0.7003917757495434,0.5888175449278594,0.5037860270120458,0.5757034454455573,0.6744535969401289,0.5499235351254204,0.4386073654099206,0.6846741836061068,0.47291808646096967,0.49302125395003527,0.6821326457238593,0.4951308092637844,0.4634091302833757,0.6682505395573664,0.43448466446201695,0.4542139243662625,0.46427093556504273,0.6455097374309822,0.6598658796172026,0.4256392798987382,0.5110671772125327,0.5350929985101749,0.5137102704261272,0.5222671440905713,0.6871307164297088,0.4444132331335666,0.6859157593011002,0.5333611621144232,0.43892955493932917,0.5393974117743583
A fragment of Agǫtu saga-NRA norr fragm 70,0.645789091073766,0.6604301448739373,0.6631995253254852,0.6995104922644766,0.6742570912734988,0.6960680533518049,0.6891108043011056,0.6437367953480709,0.66619670692371,0.6421385554920754,0.733525716310942,0.7028161006745163,0.647334678609198,0.7965075635109092,0.709829639755861,0.6978012839888066,0.8213570257865426,0.8207598301603001,0.7289293106513042,0.718966499663312,0.7416451958313334,0.7037656179830318,0.6566025646974929,0.6921371998440256,0.7307224347607088,0.7044832590653924,0.7931677832869164,0.8210727981369587,0.7033509901611735,0.6838064858145069,0.8215931604104219,0.679421389490374,0.7554126320178463,0.6837465885176102,0.7644811754100372,0.0,0.7319348285417131,0.7934354860992454,0.7573479438016049,0.7558493739565306,0.750724780506232,0.766975562900932,0.7460331930178561,0.650582050374884,0.7825691079558433,0.6808751732593699,0.6503751841345902,0.8262251490374926,0.708364283749837,0.7059161064429456,0.8344119098483661,0.6803434726438226,0.6781821186953846,0.6324365389690765,0.7139229404054652,0.7936686492917135,0.6540821188466663,0.6838801744343336,0.6681769187378361,0.6654552532561467,0.7490725459819965,0.8141498895545938,0.6847539018232748,0.7312147607860103,0.7535918783317659,0.6538527235891691,0.6674939824207529
Zeta-fragment of Egils saga-AM 162 A ζ fol.,0.27604579626861336,0.2484382183463728,0.34994955425945573,0.4532011724501199,0.36506148464793975,0.2683022878278498,0.4294218482472646,0.477064848599589,0.27175470091897247,0.27352584879732633,0.3524534292602558,0.42570095065649594,0.24972146985222166,0.547761322271225,0.41787703265928866,0.3244044512314912,0.5101174778565236,0.5719884251837792,0.4110395599231107,0.2876100775162458,0.4387005281311972,0.3234909901365419,0.25161699399263415,0.22911542019035946,0.4435388554843983,0.38675943974684757,0.5574143202840962,0.511644093456962,0.36790189630964754,0.4120382901683556,0.6269118050601812,0.38265943085217324,0.5276354278357321,0.23376306898522703,0.56741993578673,0.7319348285417131,7.993605777301127e-15,0.5760834887857444,0.505499706502516,0.5277207590134113,0.4493975723446113,0.5313303715207709,0.48962793945681826,0.2236546482479369,0.6261197505743241,0.26641921128528734,0.40381686576710485,0.6310456000547229,0.4158944504436074,0.4085371398743406,0.6864408951275986,0.2922749732514206,0.12181657760842224,0.26146505471148573,0.5783779336550283,0.6200017394214877,0.23330952282138173,0.41433494394713266,0.3274641165761998,0.4280288693005688,0.40787117178772647,0.5814813904288294,0.24666564917367528,0.5634959386870124,0.5268446590496696,0.23021497088933085,0.3383504352564545
"A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",0.5469925396095845,0.5249771230316674,0.572232184148507,0.6473362087437835,0.5243380727145426,0.5925530153674428,0.501781395608518,0.5902833181894478,0.5467323498991364,0.5304226395175429,0.5878923231172757,0.5568982710207109,0.5308158631985676,0.7436341416690015,0.6190023215956886,0.5516082384917791,0.7216146115539106,0.7262998764375266,0.5927453183223585,0.5532541261129906,0.6282735668355823,0.5915608958404116,0.5440570339385918,0.5306144213672417,0.5767684733262678,0.5541225045124067,0.6680786607486517,0.6894807558549247,0.5856786072272804,0.5444640815827062,0.7624877233894833,0.5338607508679438,0.6695629638151742,0.5500902747134885,0.7003917757495434,0.7934354860992454,0.5760834887857444,0.0,0.6893575618073582,0.6249409894610664,0.6803675248549979,0.7220995087384839,0.6783858588945251,0.5222629651451236,0.6469553616138317,0.5439420523169407,0.5064478538682825,0.7775178585755981,0.6088875408991654,0.6218435537634011,0.8039174157982946,0.5460621354805739,0.5228684005808224,0.46032020568689036,0.6591690725958008,0.7093195005854471,0.502925955939713,0.5264560246373797,0.5424108466240906,0.535280249651573,0.6604374059864189,0.7190674296247292,0.5453588731679682,0.6981060877751544,0.6605801389051675,0.5142588237846752,0.5492003998589333
A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,0.42015866577234473,0.39640001281872084,0.48377429201643507,0.5361362251348125,0.5049664546869569,0.5206537930317703,0.5624381372594183,0.5058579112206852,0.43728519329821325,0.45032017121708123,0.5282412493313653,0.5343258389611351,0.4043727287516923,0.6308754798054588,0.5586094945918589,0.4810604974576628,0.6641730434273078,0.6543714779942083,0.5151768146952194,0.4980194926696514,0.5470192915403469,0.43839064855651466,0.406506471560528,0.4352015643252436,0.5428533968257362,0.4816038246701023,0.6146298796591442,0.6663036950001399,0.482175918805711,0.5633591069541276,0.6977225952469486,0.4890350554039463,0.6208808441625782,0.42489916419749474,0.5888175449278594,0.7573479438016049,0.505499706502516,0.6893575618073582,1.7763568394002505e-15,0.5885500225157351,0.5516827475749997,0.6239538943827583,0.5411251404891775,0.3879314895281004,0.7356212640540386,0.47393384374070524,0.48695444655682774,0.6808671765154743,0.48044559770709805,0.48863255945406237,0.7360704092941714,0.4360839769395226,0.41922380827438577,0.4315078615276834,0.5738453833230124,0.6884882965403967,0.3951771414396429,0.5370930811751051,0.48346354888757315,0.5146081292294625,0.5193288696793228,0.6289415806718635,0.45976418431996224,0.6307529971988546,0.5859947635759009,0.38407852139310394,0.48193122984316294
A fragment of Rimbegla-NRA norr fragm 59,0.4054184070644554,0.354091204671529,0.4672839165916559,0.5922374944509439,0.35631381860466216,0.5332308807664443,0.45957204992002854,0.4590757175782142,0.41557693590698475,0.42003760512019506,0.5118806988649756,0.4639230395194288,0.43626928685144006,0.6274767468859175,0.48806520990631796,0.4275821341602585,0.6678623268112679,0.6214702943376924,0.48149683882765415,0.4374916371124232,0.534879098923528,0.47872388463099746,0.4299011341438974,0.4117504119849962,0.4960530280139436,0.4292755049753544,0.4659809817448778,0.6086645465006996,0.48052492087934906,0.4976186636195594,0.6308067658270394,0.41745757863567534,0.5268411943998843,0.41535037333119895,0.5037860270120458,0.7558493739565306,0.5277207590134113,0.6249409894610664,0.5885500225157351,0.0,0.5595034967981785,0.6551033151909154,0.5422752908550064,0.3962473830320288,0.5683619696345091,0.42930315663369667,0.4014779461450577,0.6640006080457095,0.4607678553393746,0.41657668077179455,0.6063101033657624,0.3892197346440496,0.4065332258993378,0.37253979263198156,0.6366241163617969,0.5897028518912233,0.348390623204053,0.40792221175248,0.4862854351171837,0.42706397386365047,0.5203547013907974,0.668442025021118,0.39148206660753426,0.6890975669771906,0.4600389347971907,0.4008868139184698,0.5061440110988863
A fragment of Njáls saga-AM 162 B α fol,0.3554668688861604,0.34389608596779864,0.4321800799977835,0.5110599509307376,0.45098163629204513,0.4900834722804579,0.5519620889978125,0.464193740183934,0.354974842957102,0.387576622715205,0.49009348059757685,0.5401159326619731,0.3633128525747711,0.5800801687038405,0.47249540323297257,0.42503705700580197,0.5966017846802516,0.6215890112402861,0.501144982183646,0.41040306581958874,0.563371023731192,0.40908735217251535,0.3554943066731199,0.37606490987105445,0.5460879533215433,0.50049531135271,0.5524406668101092,0.5908163877479051,0.452751619452322,0.5326456497155135,0.6366257932329673,0.49384297363097474,0.5860586837950035,0.3426378612037412,0.5757034454455573,0.750724780506232,0.4493975723446113,0.6803675248549979,0.5516827475749997,0.5595034967981785,1.1102230246251565e-16,0.5882935200255228,0.5480921049673199,0.3236270776880744,0.7002455015854632,0.3721308085697588,0.47249032898597554,0.6756173213627508,0.4861817308036913,0.4579048443841208,0.6807968613484194,0.3844600965699475,0.3648879435643856,0.38107365862316755,0.6282732261086363,0.6555299911039965,0.3377583168646303,0.5042183673220175,0.43170052527059877,0.4985451925937545,0.47853367464740726,0.6611402705134997,0.34917486859407043,0.6244587899063355,0.5648468303687705,0.3384192355621598,0.4500526370781982
A fragment of Stjórn-NRA norr fragm 60 C,0.46306493106085644,0.4363444955611677,0.4838227659998826,0.561326283334239,0.544120144214898,0.5479013810456055,0.5785719528227704,0.5822301354870136,0.4706417112668795,0.46986172939808424,0.5173221450032752,0.5779493042854608,0.43450366816763897,0.6290725104013359,0.5486722742746721,0.5023497861148569,0.6552574459759186,0.6918831728019696,0.5624452628931076,0.5219273365110677,0.6251977090042015,0.48884464295644503,0.4443788914076917,0.4475238363901457,0.5931997634909358,0.5592139117535653,0.6966347206675458,0.6536137024613113,0.5234820430321356,0.5677866760375028,0.7661086589203674,0.5433882430897577,0.6270408800789171,0.46994901864337346,0.6744535969401289,0.766975562900932,0.5313303715207709,0.7220995087384839,0.6239538943827583,0.6551033151909154,0.5882935200255228,1.5543122344752192e-15,0.5991814969374794,0.41701325174697834,0.7403675896010795,0.47298120313124725,0.5497492068981131,0.7271090130828028,0.5605485398839272,0.5473370648045943,0.7523146398837623,0.4809643876042484,0.4488356631024185,0.4204441217443329,0.6292915699637522,0.7198288340912495,0.4308377328459394,0.5690059712575427,0.48067393071689923,0.5572437647913282,0.5976281037426261,0.6854826006001941,0.48118500510499895,0.6157391621550186,0.6367263657912676,0.43355899739046755,0.5072724560425438
A fragment of Karlamagnúss saga-NRA norr fragm 61,0.3744230315201046,0.3677437729230544,0.4212466897262874,0.5154980000813434,0.4580111617577999,0.49577393992006524,0.5467564632522478,0.45714300135187147,0.38497987976855663,0.39633756741182513,0.4725401650092447,0.5003754168195558,0.37655398962984243,0.6013595952628619,0.4975560707588482,0.43010250189822097,0.6264915617096304,0.645755195561489,0.5060234513343196,0.4636626134449636,0.5384407927459186,0.42703730964890074,0.3544628485603467,0.4075129028958946,0.5408215038403175,0.4681668937602229,0.5793394736934705,0.625927717542099,0.472910598798442,0.5462517528889406,0.675205743705583,0.4660102179798389,0.5413536558092868,0.3906723343540732,0.5499235351254204,0.7460331930178561,0.48962793945681826,0.6783858588945251,0.5411251404891775,0.5422752908550064,0.5480921049673199,0.5991814969374794,0.0,0.3669751214234245,0.6755161604257891,0.4211881840547892,0.48302098090047074,0.6522032682636227,0.45365199147065993,0.42000758338094824,0.6846031878464913,0.38840629872679,0.37705554645792383,0.39312410510133233,0.6003822013788945,0.6746976421581008,0.38829099978348824,0.5084823716701128,0.45066082596053725,0.5041994274870762,0.47478265874643466,0.6484333231855859,0.4112439849678384,0.5815579195005921,0.5645878438282119,0.35674356659875617,0.46174684736435556
Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),0.11747516740855801,0.09399144966343731,0.20685546453542847,0.3130659668435861,0.24174609847096828,0.30013768267606233,0.33246187589732845,0.30226660266112626,0.11124387176872563,0.13881252927822285,0.28470450392857716,0.33396894429979684,0.10620563884983669,0.44193770525203246,0.28485826050814056,0.19060119788041052,0.46498995918909236,0.4907130688834903,0.2907855856848752,0.19537414906410744,0.3792110973866003,0.1733428643742151,0.09380072373255033,0.14219252040813934,0.35037077954818996,0.2867761346230969,0.42829980659010025,0.45276878917816676,0.23961228470744023,0.3284602669460267,0.5564782654991453,0.2772350093129313,0.4189370520553848,0.10317850232534864,0.4386073654099206,0.650582050374884,0.2236546482479369,0.5222629651451236,0.3879314895281004,0.3962473830320288,0.3236270776880744,0.41701325174697834,0.3669751214234245,0.0,0.5674222211912735,0.1363779283158152,0.26507357575108914,0.5456078166629823,0.2801793166068294,0.2658873849449638,0.569495102729767,0.14833846098167935,0.12133548219623835,0.11108806818446038,0.4692881591214477,0.516886684566104,0.09271424020022934,0.29623691925490425,0.20941148373787577,0.2995659752376142,0.2999619930534755,0.5075127400726054,0.12239554738742164,0.45813735217189755,0.3941817261263644,0.06958975615621488,0.22686658923751324
De xii abusivis saeculi-AM 677 4to,0.5574845510801434,0.5378855490416885,0.5818600494019533,0.6802303831065284,0.46172153104179514,0.6343687960888578,0.4584500962263054,0.559576258336727,0.5686820644237494,0.5348375766994611,0.6146126069018676,0.5034268622760052,0.5738464522275287,0.7535599847887458,0.6081222801276196,0.5465341201640377,0.763008821991441,0.7207732703859411,0.5848741570311332,0.5743277899228507,0.6333310833820134,0.622601150310325,0.5737614096483385,0.5642856561359073,0.5640912712254615,0.5152279791349653,0.6297413490573773,0.720258153027043,0.6075969609894614,0.5173028534688981,0.7348147165380532,0.4860760666864542,0.6429322685532519,0.5829580631230828,0.6846741836061068,0.7825691079558433,0.6261197505743241,0.6469553616138317,0.7356212640540386,0.5683619696345091,0.7002455015854632,0.7403675896010795,0.6755161604257891,0.5674222211912735,0.0,0.5732193345411032,0.421074112608242,0.7581132498815226,0.6249524242130622,0.60640762121116,0.7104347515226757,0.5483096812077719,0.5611787737730519,0.46720642457283246,0.6678850462426219,0.669426307927937,0.5159576035254387,0.5086374964777928,0.5601709576110088,0.48779080794885454,0.6528628760853628,0.7655574871706489,0.5758707315203144,0.7322278048938213,0.6165981287086473,0.5576209251998852,0.5840868822195489
Fóstbræðra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),0.19061376899631433,0.16146025941725328,0.25478389760913134,0.3769953428217767,0.25438822175991727,0.34988913239851815,0.36904743827287123,0.350229621902554,0.17218982568003371,0.2005507330509343,0.321191245569742,0.3689220033808033,0.17521409523327713,0.4909473936940667,0.3309762855828695,0.2589402339434377,0.4904154798869479,0.5311227909359277,0.3474600257628264,0.21525764437993122,0.3936326896445166,0.2638089303166189,0.1626160039762029,0.19814013748637027,0.3745618249389573,0.3241566385179431,0.4822847609728734,0.46521755344377413,0.3109686435037956,0.3508807411660694,0.5544746870310991,0.31613904698794193,0.4383294029279924,0.1540045045498265,0.47291808646096967,0.6808751732593699,0.26641921128528734,0.5439420523169407,0.47393384374070524,0.42930315663369667,0.3721308085697588,0.47298120313124725,0.4211881840547892,0.1363779283158152,0.5732193345411032,0.0,0.30209866877168945,0.5829444152231071,0.3396842388782295,0.32356195326148385,0.610142512831958,0.21107195347565155,0.1727677702379521,0.17524051474652846,0.5038309206345704,0.5640802536017209,0.15459949441640963,0.3234576430313757,0.2657588304178262,0.3304619293541312,0.3369029056103209,0.5536157277379403,0.15510764887288875,0.49600187319417344,0.4381964951691436,0.14269102512666632,0.27363359509067253
De virtutibus et vitiis-AM 619 4to,0.28605994998604634,0.2603031215818802,0.3327041325463169,0.4451614978200493,0.21967595580321964,0.4049549684482988,0.20324300156977926,0.3092998836030775,0.30320090396356925,0.24793913278608393,0.3986877298504393,0.2672998323062791,0.2808799425144094,0.5720562063523442,0.39261373648335607,0.32440276106633714,0.6262791748633779,0.5632822930974972,0.38890707656549306,0.3463398653615617,0.4529647857214055,0.36336123507748264,0.2947205286552347,0.3155187904233572,0.32464347653236536,0.26431470139694346,0.4577248007443553,0.56134043926953,0.3682308814427534,0.3015929719429309,0.6002942013993773,0.2300094855919439,0.46880494401410144,0.32107302102597846,0.49302125395003527,0.6503751841345902,0.40381686576710485,0.5064478538682825,0.48695444655682774,0.4014779461450577,0.47249032898597554,0.5497492068981131,0.48302098090047074,0.26507357575108914,0.421074112608242,0.30209866877168945,9.547918011776346e-15,0.6318816585927343,0.39878734976564534,0.3992525998075659,0.6143056346801627,0.3028639040704064,0.3024402642472628,0.15845239385273557,0.44003586466316846,0.49092081537786314,0.2178048601516681,0.28444065980247013,0.3019709747350394,0.2323680930487133,0.4655127814399559,0.5879938395243844,0.32413025021852715,0.5374714859141936,0.43600519923879844,0.2505641787414563,0.322938706586534
